temperature,internal energy,partition function,free energy,chemical entropy,q variance 1,q variance 2,q avg 1,q avg 2,q square avg 1,q square avg 2,state 1 pop,state 2 pop
2782.5536132100583,-1.9780021890797843,29878.989400270257,-2.4709312803356163,0.00017714989889706763,1.277562465391636,0.9210079268562659,-4.993801070567781,0.0,26.215611597795554,0.9210079268562659,0.9998215281706898,0.00017847182931024247
2586.8588849196553,-2.0085948266942864,56045.4655705202,-2.437369995150657,0.00016575127887955425,1.1935327590867288,0.8711011143555676,-4.994472818375716,0.0,26.138291492580592,0.8711011143555676,0.9999071466455841,9.285335441585317e-05
2415.079280959257,-2.0350131570365697,106845.81735085107,-2.4097981418243917,0.00015518537537987542,1.122108399856078,0.8281017493757549,-4.994854387660078,0.0,26.070678753783216,0.8281017493757549,0.9999520570400912,4.794295990888319e-05
2263.27496509697,-2.057973735816694,206653.063502558,-2.386980807923835,0.00014536769821648455,1.0605142828992271,0.7908694395631137,-4.995084063590092,0.0,26.01137908523093,0.7908694395631137,0.9999754127449038,2.4587255096268735e-05
2128.295285315634,-2.0780402060502117,404884.89964260225,-2.367972740624385,0.00013622758861262768,1.0068129768698242,0.7584877941759411,-4.995235003473795,0.0,25.959185716799666,0.7584877941759411,0.9999874670524649,1.253294753515527e-05
2007.599860770468,-2.0956620839450935,802510.3198690384,-2.3520428510238296,0.00012770511300012912,0.9596000637616129,0.7302144198294305,-4.9953452769573286,0.0,25.9130744997815,0.7302144198294305,0.9999936464711445,6.353528855498916e-06
1899.1201676316293,-2.111202839699222,1607301.0043192685,-2.338619667169259,0.00011974851899637591,0.9178192040480724,0.7054421900316613,-4.995434358129006,0.0,25.872183630423827,0.7054421900316613,0.9999967950513337,3.204948666267453e-06
1801.1566647643908,-2.1249598637481433,3249637.3681501113,-2.3272521916541744,0.00011231245558114344,0.8806498962046305,0.6836703209313224,-4.995512017739435,0.0,25.835790215583756,0.6836703209313224,0.9999983905944925,1.609405507512281e-06
1712.301755894537,-2.1371789138631256,6626495.399811837,-2.31758144274989,0.00010535673882581464,0.8474379222098882,0.6644825871597637,-4.9955830451905365,0.0,25.80328788360504,0.6644825871597637,0.9999991951506197,8.048493803412663e-07
1631.3809953343462,-2.148064842488275,13618015.188484007,-2.3093194311687024,9.884545004606905e-05,0.8176507638835773,0.6475306205728248,-4.995649720096551,0.0,25.774166889784322,0.6475306205728248,0.9999995990311921,4.009688079792267e-07
1557.4077014490044,-2.157789712043405,28186267.69941851,-2.302233443944562,9.274625505368158e-05,0.7908479499288852,0.6325209647211012,-4.995713087060821,0.0,25.747997198159645,0.6325209647211012,0.9999998009445845,1.99055415399377e-07
1489.5476133780749,-2.1664990269607904,58722742.47567282,-2.296134174756464,8.702987848886548e-05,0.76666056974776,0.6192049524172739,-4.995773602679293,0.0,25.724414458975,0.6192049524172739,0.9999999015068075,9.849319256453083e-08
1427.0911225307818,-2.174316585193724,123084992.19431642,-2.2908666718461217,8.166968794936492e-05,0.7447765854316337,0.6073707204547163,-4.995831457640088,0.0,25.703108538577926,0.6073707204547163,0.9999999514162096,4.8583790411915186e-08
1369.4312679774725,-2.1813483006261967,259447238.43029314,-2.2863033721039123,7.664135757081471e-05,0.7249299441247175,0.5968368567234466,-4.995886733001992,0.0,25.683814193110035,0.5968368567234466,0.999999976105489,2.389451099881323e-08
1316.0461614937572,-2.1876852460315925,549769103.8466362,-2.282338695787895,7.192259095901898e-05,0.7068922786879774,0.5874473062349815,-4.995939473169901,0.0,25.66630349826513,0.5874473062349815,0.9999999882812589,1.1718741137898101e-08
1266.4848475247518,-2.1934060975762315,1170753293.316354,-2.278884819756201,6.749288974679088e-05,0.6904664373751253,0.5790672565237126,-4.995989717839815,0.0,25.65037969813628,0.5790672565237126,0.9999999942683272,5.731672799394994e-09
1220.3558484824594,-2.19857911447006,2504913390.795721,-2.2758683483788653,6.333335805692749e-05,0.6754813491674732,0.5715797910713444,-4.9960375142805535,0.0,25.635872193266085,0.5715797910713444,0.9999999972040523,2.795947666907198e-09
1177.3178254891504,-2.203263753867662,5383576762.419463,-2.273227673745735,5.942653577763061e-05,0.6617878919513345,0.5648831495628934,-4.996082920583678,0.0,25.62263244129927,0.5648831495628934,0.9999999986396759,1.3603240101311722e-09
1137.0719176583777,-2.207511997004042,11620560712.113644,-2.270910869161759,5.575625531960818e-05,0.6492555307894001,0.5588884710328026,-4.996126005064371,0.0,25.610530589269874,0.5588884710328026,0.9999999993398703,6.601297781870926e-10
1099.355422281298,-2.2113694448983856,25188686291.49461,-2.2688739981549344,5.230751774273307e-05,0.6377695581864877,0.5535179238636166,-4.996166844266883,0.0,25.59945269393819,0.5535179238636166,0.9999999996804875,3.1951252045312517e-10
1063.9365530453583,-2.214876228851978,54823475377.68653,-2.2670797493904717,4.906638501052428e-05,0.6272288115914968,0.5487031476796238,-4.996205520682797,0.0,25.589298416492756,0.5487031476796238,0.9999999998457567,1.542433242695064e-10
1030.6100701806631,-2.2180677711093266,119807982061.65167,-2.26549632881599,4.601988577343267e-05,0.6175437734742424,0.5443839482308441,-4.996242120641338,0.0,25.5799791015449,0.5443839482308441,0.9999999999257385,7.426151343171153e-11
999.1936198678023,-2.2209754235573302,262877307253.79453,-2.2640965560407253,4.3155932570006016e-05,0.6086349808813445,0.5405071986783484,-4.996276732527538,0.0,25.5714161688774,0.5405071986783484,0.9999999999643442,3.5655778902585184e-11
969.5246537333744,-2.223627006584205,579125299709.4951,-2.2628571237842148,4.0463248715692907e-05,0.6004316872391371,0.5370259102077132,-4.996309445349704,0.0,25.563539760929803,0.5370259102077132,0.9999999999829288,1.7071254412609893e-11
941.4578252970839,-2.226047265763335,1281036653892.7295,-2.2617579882244403,3.793130345465739e-05,0.5928707311077943,0.533898442301738,-4.99634034762357,0.0,25.55628760039901,0.533898442301738,0.9999999999918506,8.149328649147916e-12
914.8627803264513,-2.2282582605734684,2845449677636.738,-2.260781864947671,3.555025417319646e-05,0.5858955756458428,0.5310878287693106,-4.996369526524064,0.0,25.54960402122414,0.5310878287693106,0.9999999999961217,3.878300002570744e-12
889.6222744207058,-2.2302796966046663,6347233605831.286,-2.2599138105169105,3.331089470701602e-05,0.5794554897177164,0.5285612002311911,-4.996397067254477,0.0,25.543439143386852,0.5285612002311911,0.9999999999981601,1.8397423997197612e-12
865.6305693954957,-2.2321292101261525,14220640402571.078,-2.259140873950463,3.1204609424981204e-05,0.5735048484704421,0.5262892878775944,-4.996423052582312,0.0,25.53774816884639,0.5262892878775944,0.9999999999991303,8.697451625412917e-13
842.7920282552769,-2.2338226153562117,32005543051048.457,-2.258451804290344,2.9223329253741243e-05,0.5680025253180361,0.5242459923080104,-4.996447562543452,0.0,25.532490770564436,0.5242459923080104,0.9999999999995903,4.0969400014697595e-13
821.0200241810677,-2.235374109480138,72374380613276.81,-2.257836808609835,2.7359502165738723e-05,0.5629113959930727,0.5224080203870366,-4.996470674121947,0.0,25.5276305933537,0.5224080203870366,0.9999999999998078,1.9224892654620713e-13
800.2360330497957,-2.2367964497133763,164471286150680.34,-2.2572873481283433,2.560606817075421e-05,0.5581979132127834,0.5207545694791541,-4.996492460997516,0.0,25.523134826017795,0.5207545694791541,0.9999999999999102,8.98466740263282e-14
780.3680439147901,-2.238101161001517,375711823038118.7,-2.2567959457266866,2.3956368883822518e-05,0.5538315584311526,0.5192669905091846,-4.996512994209716,0.0,25.518973659737696,0.5192669905091846,0.9999999999999583,4.180730453271526e-14
761.3524160199751,-2.2392985068089937,862912187810146.5,-2.256356100962118,2.240433443725596e-05,0.5497850701707385,0.5179287324100981,-4.9965323394436005,0.0,25.515120489276477,0.5179287324100981,0.9999999999999806,1.9365060073951964e-14
743.1261402710277,-2.240398056082048,1993520521588804.5,-2.255962001782959,2.0943881337877254e-05,0.5460326437048622,0.516724628903142,-4.996550564235864,0.0,25.511550184670597,0.516724628903142,0.9999999999999911,8.92499437628608e-15
725.6415265035423,-2.2414078641988415,4632522837573387.0,-2.2556087497938035,1.957011151689194e-05,0.5425528283417691,0.515641726885399,-4.996567722720144,0.0,25.508241836070535,0.515641726885399,0.9999999999999959,4.092672898433827e-15
708.9310060393171,-2.2423311698692983,1.0785528269129908e+16,-2.2552933835119298,1.8284168039213427e-05,0.5393402832517005,0.5146725765951881,-4.996583794539958,0.0,25.50518989911102,0.5146725765951881,0.9999999999999981,1.8740896943701708e-15
692.7776205599632,-2.243184360171068,2.5386697825092204e+16,-2.255008779787664,1.706813162792188e-05,0.5363431084727353,0.5137964658723678,-4.996598999196115,0.0,25.50234466724035,0.5137964658723678,0.9999999999999992,8.498270007776972e-16
678.0957813721499,-2.2439259389968464,5.727881210504766e+16,-2.2547668997982973,1.598735915966584e-05,0.5337137659734168,0.5130514834615464,-4.996612513306898,0.0,25.499850374108494,0.5130514834615464,0.9999999999999996,4.0083592727158406e-16
666.2812012451711,-2.2444990660269153,1.1317777808775123e+17,-2.254583446560995,1.513532201604025e-05,0.5316649744503117,0.5124870990855932,-4.996623162478727,0.0,25.497908002269227,0.5124870990855932,0.9999999999999997,2.1374626186922466e-16
654.8712658702251,-2.245032420302369,2.2366663540251734e+17,-2.2544157466147134,1.4328505160285775e-05,0.5297442335928473,0.5119714216196601,-4.996633244955662,0.0,25.496088018188996,0.5119714216196601,0.9999999999999999,1.1398080592292164e-16
643.7852745326063,-2.2455315993665717,4.437664630570263e+17,-2.2542615507529353,1.3560346487734899e-05,0.5279334257731207,0.5114976887174201,-4.9966428414822515,0.0,25.49437311110895,0.5114976887174201,1.0,6.056865465455182e-17
633.630491850181,-2.2459723337261877,8.490024603849047e+17,-2.25412765700777,1.287078729082153e-05,0.5263233814388357,0.5110870437500269,-4.996651451283806,0.0,25.4928491070554,0.5110870437500269,1.0,3.328885128420702e-17
622.0012101831945,-2.2464576112972234,1.8320873608771292e+18,-2.253983053231761,1.2098757705505444e-05,0.5245375509556176,0.5106437085804757,-4.996661089814682,0.0,25.491159597423668,0.5106437085804757,1.0,1.6374871915642132e-17
614.9139567079463,-2.246743171170589,2.969948342472438e+18,-2.2538990197707247,1.1637154307645989e-05,0.5234799518070119,0.5103874148643845,-4.9966668434935295,0.0,25.490159496674604,0.5103874148643845,1.0,1.0487853869415055e-17
607.9863919401665,-2.2470148261328204,4.814793051849356e+18,-2.2538200178471572,1.1193000048274957e-05,0.5224689173680837,0.5101469116912504,-4.996672376680316,0.0,25.489203757248198,0.5101469116912504,1.0,6.7173166290410735e-18
601.8597083865603,-2.2472489267439233,7.450658162908785e+18,-2.2537526734584135,1.0806084248312836e-05,0.5215936400105008,0.5099423584307059,-4.996677193537649,0.0,25.48837661642978,0.5099423584307059,1.0,4.4912066998305994e-18
593.0726067647463,-2.247574613200727,1.4158760074996257e+19,-2.2536603855259356,1.0261428796057735e-05,0.5203694577590134,0.509662131338743,-4.996683973428464,0.0,25.487220188075877,0.509662131338743,1.0,2.4848788062964127e-18
586.4269823493843,-2.24781306285203,2.3306577030389133e+19,-2.2535936203585565,9.857250229803423e-06,0.5194681920374897,0.5094603289219283,-4.996688997842991,0.0,25.486369133202686,0.5094603289219283,1.0,1.5695655296010254e-18
