T(K),partition function,internal energy,free energy,chemical entropy,q variance 1,q variance 2,q avg 1,q avg 2,q square avg 1,q square avg 2
1701.5151515151515,7291229.554674144,-2.138241443942706,-2.31699869764865,0.00010505769140331521,0.8439558969155385,0.666927864321598,-4.996285856011903,1.239807274242407e-18,25.80682825190013,0.666927864321598
1681.6161616161617,8665473.018510925,-2.1409426763819,-2.3149240269183418,0.0001034607983127566,0.836626139831651,0.6626571625058968,-4.9963280119796645,1.1641898828812313e-18,25.799919743124317,0.6626571625058968
1661.7171717171718,10343713.948888393,-2.143629335874586,-2.312881235151534,0.00010185361393482377,0.8293215709508353,0.6584190927184403,-4.9963689887664815,1.0905591725047582e-18,25.793024642858228,0.6584190927184403
1641.8181818181818,12402890.295238724,-2.1463009945131613,-2.3108705270391057,0.00010023614937903592,0.8220430498696665,0.6542145239749344,-4.9964088283068,1.0190035565837743e-18,25.786144229451793,0.6542145239749344
1621.919191919192,14941848.597732322,-2.1489572094830267,-2.308892106957208,9.86084252970291e-05,0.8147914781733014,0.6500443523588972,-4.996447570692892,9.4960298493211e-19,25.779279804856202,0.6500443523588972
1602.020202020202,18088279.620250296,-2.1515975225300674,-2.3069461787695107,9.697047268414176e-05,0.8075678004979174,0.6459095017893467,-4.996485254214966,8.824287163364161e-19,25.772432696085513,0.6459095017893467
1582.121212121212,22008072.883885883,-2.154221459409644,-2.305032945612888,9.532233374271336e-05,0.8003730056888614,0.6418109247883452,-4.996521915401415,8.17543131996935e-19,25.765604256775482,0.6418109247883452
1562.2222222222222,26918012.928831533,-2.1568285293170795,-2.3031526096652772,9.366406281179087e-05,0.7932081280664676,0.6377496032445495,-4.996557589058518,7.549995919451654e-19,25.758795868844736,0.6377496032445495
1542.3232323232323,33103123.04983571,-2.159418224299709,-2.301305371894327,9.19957273683095e-05,0.7860742488018317,0.6337265491682378,-4.996592308309824,6.948423363539387e-19,25.752008944262723,0.6337265491682378
1522.4242424242425,40940517.166374266,-2.161990018650995,-2.29949143178538,9.031740910499029e-05,0.7789724974154701,0.629742805432612,-4.9966261046347515,6.371064333703439e-19,25.745244926932923,0.629742805432612
1502.5252525252524,50932430.708666876,-2.1645433682871875,-2.297710987047187,8.862920509068874e-05,0.7719040534019257,0.6257994464953236,-4.996659007906565,5.818177747829147e-19,25.73850529469575,0.6257994464953236
1482.6262626262626,63752293.5916953,-2.1670777101072995,-2.295964233293662,8.693122901927965e-05,0.7648701479912035,0.6218975790932908,-4.996691046429389,5.289931204828868e-19,25.73179156145883,0.6218975790932908
1462.7272727272727,80309476.7279024,-2.169592461337554,-2.2942513636998574,8.522361255347022e-05,0.7578720660534657,0.618038342902765,-4.996722246974293,4.786401922970949e-19,25.72510527946129,0.618038342902765
