temperature,internal energy,partition function,free energy,chemical entropy
218.75024826377566,0.20462751077535257,0.00672616844285215,0.09428517064893781,0.0005044215538140128
216.88563512817726,0.20377509214734107,0.006128041680973709,0.09522207493477947,0.0005005081002640302
215.0170638875961,0.2029257123623501,0.005575167645111454,0.09615363701842213,0.0004965748923059657
213.1441492137719,0.20207926973069418,0.005064666336151517,0.09707997859611359,0.0004926210338022089
211.2664847145669,0.201235657616393,0.004593812470559135,0.09800122514207496,0.0004886455729776242
209.3836443462159,0.20039476543413529,0.004160028946175039,0.09891750471693404,0.0004846475045080817
207.49518379391964,0.1995564796199939,0.0037608803002528116,0.09982894681371757,0.00048062577156163716
205.60064179193284,0.19872068456339326,0.003394066210465711,0.10073568125410484,0.0004765792677264544
203.69954137193056,0.19788726349619942,0.0030574150875197197,0.10163783713838526,0.0004725068387958441
201.7913910362847,0.19705609933848495,0.0027488778017985376,0.10253554184850894,0.0004684072843968849
199.87568587310514,0.19622707550938168,0.002466521581571521,0.10342892009410254,0.0004642793594924487
197.95190862429882,0.1954000767086832,0.002208524110595904,0.10431809299443709,0.0004601217757749152
196.01953075282321,0.1945749896895186,0.0019731678499791613,0.10520317717377949,0.0004559332030461558
194.07801356663106,0.19375170404615488,0.0017588346013434804,0.10608428384400026,0.00045171227070528816
192.12680949220533,0.19293011305445054,0.0015640003237379022,0.1069615178344661,0.0004474575695458693
190.16536362260297,0.1921101146135559,0.0013872302108460383,0.10783497651834187,0.00044316765413950033
188.1931157263102,0.1912916123596035,0.0012271740314722904,0.10870474856201691,0.0004388410462245225
186.20950297467596,0.19047451704657797,0.0010825617319050122,0.10957091240018765,0.00043447623968682745
184.21396374989024,0.18965874832500562,0.0009521992954211857,0.11043353430400343,0.0004300717079654576
182.20594304526585,0.18884423709960327,0.0008349648515932502,0.1112926658597723,0.0004256259150699857
180.18490018315225,0.18803092871815652,0.0007298050259504053,0.1121483406056608,0.00042113733190385805
178.1503198497417,0.18721878733187639,0.0006357315175014955,0.11300056948828989,0.0004166044602456217
176.10172786042403,0.18640780190148332,0.0005518178906853217,0.11384933467040877,0.0004120258677335833
174.0387135952337,0.18559799448654696,0.00047719656541313595,0.11469458106390544,0.00040740023847535094
