temperature,internal energy,partition function
2000.0,0.5739131420776132,0.2655679481143023
1996.2068277101218,0.5729947763675128,0.26390092244403074
1992.4280163395435,0.5720798129006652,0.26224698967795257
1988.6634844868734,0.571168252831838,0.26060602501614694
1984.9131513647644,0.5702600967451817,0.25897790500878726
1981.176936794135,0.5693553446765998,0.25736250754151185
1977.4547611984574,0.5684539961353615,0.25575971182088697
1973.746545598105,0.5675560501249809,0.25416939835996794
1970.0522116047682,0.566661505163389,0.25259144896395896
1966.371681415929,0.56577035930242,0.25102574671597633
1962.7048778094024,0.5648826101466319,0.24947217596291663
1959.0517241379314,0.5639982548714905,0.24793062230143215
1955.4121443238491,0.5631172902409259,0.2464009725640164
1951.7860628537967,0.5622397126242956,0.24488311480520103
1948.1734047735024,0.561365518012761,0.2433769382878661
1944.5740956826137,0.5604947020351047,0.24188233346966562
1940.9880617295935,0.5596272599730037,0.24039919198956922
1937.4152296066657,0.5587631867757764,0.2389274066545219
1933.8555265448215,0.5579024770746204,0.23746687142622253
1930.3088803088804,0.5570451251963577,0.2360174814080223
1926.7752191926004,0.5561911251767065,0.23457913283194395
1923.2544720138487,0.5553404707730875,0.23315172304582257
1919.7465681098206,0.5544931554769871,0.23173515050056864
1916.251437332311,0.5536491725258921,0.23032931473755375
1912.7690100430416,0.552808514914801,0.22893411637611943
1909.299217109032,0.5519711754073382,0.22754945710120955
1905.8419898980271,0.5511371465464728,0.22617523965112632
1902.3972602739725,0.5503064206648642,0.2248113678054101
1898.9649605925365,0.549478989894838,0.22345774637284327
1895.5450236966824,0.5486548461780127,0.2221142811795777
1892.1373829122906,0.5478339812745818,0.22078087905738636
1888.7419720438234,0.5470163867722682,0.2194574478320379
1885.3587253700384,0.5462020540949538,0.21814389631179543
1881.9875776397516,0.5453909745110072,0.2168401342760376
1878.6284640676374,0.5445831391413054,0.21554607246400292
1875.2813203300827,0.5437785389669699,0.21426162256365594
1871.9460825610784,0.542977164836823,0.21298669720067553
1868.6226873481594,0.5421790074745715,0.21172120992756466
1865.3110717283837,0.5413840574857308,0.21046507521288033
1862.0111731843576,0.5405923053642945,0.20921820843058425
1858.7229296403013,0.5398037414991613,0.2079805258495127
1855.4462794581557,0.5390183561803219,0.20675194462296548
1852.1811614337316,0.5382361396048206,0.20553238277841274
1848.9275147928995,0.5374570818824935,0.20432175920731938
1845.6852791878175,0.5366811730414932,0.20311999365508582
1842.4543946932006,0.5359084030336074,0.20192700671110508
1839.2348018026305,0.5351387617393771,0.20074271979893424
1836.0264414248988,0.5343722389730209,0.19956705516658035
1832.8292548803959,0.5336088244871726,0.19839993587689975
1829.6431838975298,0.5328485079774401,0.19724128579810937
1826.4681706091878,0.5320912790867866,0.19609102959440977
1823.304157549234,0.5313371274097447,0.19494909271671873
1820.1510876490395,0.5305860424964682,0.19381540139351422
1817.008904234054,0.5298380138566243,0.19268988262178616
1813.8775510204082,0.5290930309631346,0.19157246415809592
1810.756972111554,0.5283510832557687,0.19046307450974231
1807.647111994938,0.5276121601445963,0.18936164292603333
1804.5479155387115,0.5268762510132997,0.18826809938966285
1801.4593279884696,0.5261433452223562,0.18718237460819065
1798.381294964029,0.52541343211209,0.18610440000562536
1795.3137624562348,0.5246865010056015,0.18503410771410908
1792.2566768238037,0.5239625412115768,0.18397143056570253
1789.2099847901943,0.5232415420269806,0.1829163020842699
1786.1736334405145,0.522523492739638,0.18186865647746248
1783.1475702184575,0.5218083826307098,0.18082842862879944
1780.1317429232688,0.5210962009770612,0.17979555408984554
1777.126099706745,0.5203869370535315,0.17876996907248432
1774.1305890702627,0.5196805801351065,0.1777516104412855
1771.1451598618369,0.5189771194989972,0.17674041570596632
1768.1697612732096,0.5182765444266281,0.17573632301394465
1765.2043428369673,0.5175788442055376,0.17473927114298418
1762.248854423687,0.5168840081311954,0.1737491994939296
1759.3032462391132,0.5161920255087369,0.17276604808353135
1756.3674688213598,0.5155028856546212,0.17178975753735842
1753.441473038141,0.5148165778982111,0.17082026908279893
1750.5252100840337,0.5141330915832826,0.16985752454214667
1747.6186314777594,0.5134524160694613,0.16890146632577324
1744.721689059501,0.5127745407335942,0.16795203742538428
1741.8343349882414,0.5120994549710521,0.16700918140735932
1738.9565217391303,0.5114271481969723,0.16607284240617373
1736.0882021008767,0.5107576098474386,0.16514296511790227
1733.229329173167,0.5100908293806028,0.16421949479380293
1730.3798563641085,0.5094267962777506,0.1633023772339802
1727.5397373876986,0.5087655000443119,0.16239155878112693
1724.7089262613197,0.5081069302108195,0.16148698631434363
1721.8873773032549,0.5074510763338157,0.16058860724303448
1719.075045130233,0.5067979279967134,0.1596963695008787
1716.271884654995,0.5061474748106057,0.1588102215398772
1713.4778510838833,0.5054997064150352,0.15793011232447232
1710.692899914457,0.504854612478716,0.15705599132574113
1707.9169869331283,0.504212182700216,0.15618780851566028
1705.1500682128242,0.5035724068085985,0.15532551436144199
1702.392100110667,0.5029352745640236,0.1544690598199406
1699.6430392656807,0.5023007757583162,0.15361839633212793
1696.9028425965212,0.5016689002154929,0.1527734758176374
1694.171467299221,0.5010396377922589,0.1519342506693757
1691.4488708449633,0.5004129783784694,0.15110067374820108
1688.7350109778752,0.4997889118975598,0.1502726983776677
1686.0298457128404,0.49916742830694616,0.14945027833883487
1683.3333333333335,0.49854851759839425,0.1486333678651406
1680.6454323892763,0.49793216979836286,0.14782192163733843
1677.966101694915,0.4973183749683182,0.14701589477849708
1675.2953003267153,0.49670712320502275,0.1462152428490617
1672.6329876212778,0.49609840464080024,0.1454199218419761
