temperature,internal energy,partition function,free energy,chemical entropy,q variance 1,q variance 2,q variance 3,q variance 4,q variance 5,q variance 6,q avg 1,q avg 2,q avg 3,q avg 4,q avg 5,q avg 6,q square avg 1,q square avg 2,q square avg 3,q square avg 4,q square avg 5,q square avg 6,state 1 pop,state 2 pop,state 3 pop,state 4 pop,state 5 pop,state 6 pop
37.71930719360196,-0.5876203523338983,2.501486551213411e+86,-0.6466316685338926,0.001564485686258945,5.762459914525291,5.762396701448847,5.5907159316163355,1.5014536875566529,1.3939392317698822,1.3939362100905373,0.0016034701666194598,0.00014064180923542801,-2.176991195444424e-05,-0.28405846122945005,-0.0007198410381548944,0.0013556823316796494,5.7624624856418665,5.762396721228966,5.590715932090265,1.5821428969526958,1.3939397499410024,1.3939380479651218,1.0000001360932107,4.784316757049008e-13,3.2478112203125883e-13,-1.3609401657923814e-07,2.823714592778783e-15,9.4179509269083e-182
37.57074973363527,-0.5876203523339377,5.112694439371496e+86,-0.6463992783387988,0.0015644863736173785,5.762459914525198,5.762396701448757,5.590715931616292,1.5014536875566324,1.3939392317698733,1.3939362100905277,0.0016034701665968223,0.00014064180923527457,-2.1769911954381305e-05,-0.2840584612294383,-0.0007198410381548751,0.0013556823316803529,5.762462485641772,5.762396721228876,5.590715932090221,1.5821428969526687,1.3939397499409936,1.3939380479651122,1.000000136093221,4.784316754207037e-13,3.2478112158156323e-13,-1.3609402700627608e-07,2.8236939896134298e-15,1.8127606591489795e-182
37.42519381458601,-0.5876203523339812,1.0356649710070537e+87,-0.6461715825743588,0.0015644870279217615,5.762459914525093,5.762396701448658,5.590715931616243,1.50145368755661,1.3939392317698625,1.3939362100905173,0.0016034701665719948,0.00014064180923509045,-2.1769911954312424e-05,-0.2840584612294253,-0.0007198410381548482,0.0013556823316810992,5.7624624856416675,5.762396721228777,5.5907159320901725,1.582142896952639,1.3939397499409827,1.3939380479651018,1.0000001360932322,4.784316751161176e-13,3.247811211004183e-13,-1.3609403839823567e-07,2.82367150346136e-15,3.5616308807187576e-183
37.29036845064085,-0.587620352333963,2.00134798182982e+87,-0.6459606684532261,0.0015644875216635316,5.762459914525136,5.762396701448699,5.590715931616263,1.5014536875566193,1.393939231769867,1.3939362100905215,0.0016034701665822552,0.00014064180923514328,-2.1769911954341105e-05,-0.28405846122943074,-0.0007198410381548506,0.0013556823316807536,5.762462485641711,5.762396721228818,5.590715932090192,1.5821428969526514,1.3939397499409871,1.393938047965106,1.0000001360932274,4.784316752500085e-13,3.247811213128179e-13,-1.3609403362996147e-07,2.8236809824838954e-15,7.798979870895654e-184
37.163415015682126,-0.5876203523339102,3.737823005083884e+87,-0.6457620660033889,0.0015644879149277386,5.7624599145252615,5.762396701448819,5.590715931616322,1.5014536875566467,1.3939392317698795,1.3939362100905341,0.0016034701666124283,0.00014064180923534692,-2.1769911954424985e-05,-0.28405846122944645,-0.0007198410381548765,0.001355682331679814,5.762462485641837,5.762396721228938,5.5907159320902515,1.5821428969526876,1.3939397499409998,1.3939380479651187,1.0000001360932136,4.784316756286612e-13,3.247811219118727e-13,-1.3609401973167163e-07,2.8237084829201968e-15,1.8472114205988566e-184
37.03433652954811,-0.587620352333885,7.08538028969579e+87,-0.6455601403941191,0.0015644883502639899,5.762459914525322,5.762396701448877,5.590715931616351,1.5014536875566602,1.3939392317698849,1.3939362100905401,0.0016034701666269642,0.00014064180923545683,-2.176991195446528e-05,-0.2840584612294541,-0.0007198410381548939,0.0013556823316793812,5.762462485641898,5.7623967212289955,5.59071593209028,1.5821428969527054,1.3939397499410051,1.3939380479651247,1.000000136093207,4.784316758089474e-13,3.24781122196749e-13,-1.360940130657586e-07,2.8237216741008975e-15,4.228121374650299e-185
36.89559777099552,-0.5876203523339001,1.4159950106257691e+88,-0.645343107574678,0.0015644889560823202,5.7624599145252855,5.762396701448841,5.590715931616334,1.501453687556652,1.3939392317698818,1.3939362100905368,0.0016034701666183568,0.000140641809235409,-2.176991195444126e-05,-0.2840584612294495,-0.0007198410381548916,0.0013556823316796674,5.762462485641861,5.76239672122896,5.590715932090263,1.5821428969526947,1.393939749941002,1.3939380479651213,1.000000136093211,4.784316756981965e-13,3.247811220209959e-13,-1.3609401706139537e-07,2.8237138165893504e-15,8.569509701287763e-186
36.75068851848164,-0.5876203523339565,2.9346655920141704e+88,-0.6451164258557521,0.0015644896963734791,5.762459914525156,5.762396701448716,5.590715931616272,1.5014536875566231,1.3939392317698687,1.3939362100905235,0.0016034701665863307,0.0001406418092351857,-2.1769911954352282e-05,-0.2840584612294328,-0.0007198410381548637,0.0013556823316806595,5.762462485641731,5.762396721228835,5.590715932090201,1.5821428969526563,1.393939749940989,1.393938047965108,1.0000001360932258,4.784316752993531e-13,3.2478112139005824e-13,-1.3609403180606824e-07,2.823684776040567e-15,1.5975265458792614e-186
36.6119430761307,-0.5876203523340013,5.9284416741462874e+88,-0.644899383631661,0.0015644903407217123,5.762459914525048,5.762396701448614,5.590715931616221,1.5014536875565996,1.3939392317698585,1.393936210090513,0.0016034701665605783,0.00014064180923498685,-2.1769911954280915e-05,-0.2840584612294194,-0.000719841038154834,0.001355682331681425,5.762462485641623,5.762396721228733,5.59071593209015,1.5821428969526252,1.3939397499409787,1.3939380479650976,1.0000001360932376,4.784316749861017e-13,3.247811208953929e-13,-1.3609404360851524e-07,2.8236615682997972e-15,3.1585432397130277e-187
36.48602608856999,-0.5876203523339584,1.1274476723808823e+89,-0.6447024039532631,0.0015644907856157792,5.762459914525148,5.7623967014487105,5.590715931616267,1.5014536875566218,1.3939392317698678,1.3939362100905226,0.0016034701665849822,0.00014064180923513886,-2.1769911954348874e-05,-0.2840584612294321,-0.0007198410381548488,0.0013556823316806413,5.762462485641723,5.762396721228829,5.5907159320901965,1.5821428969526545,1.393939749940988,1.3939380479651071,1.0000001360932262,4.784316752963223e-13,3.247811213867366e-13,-1.3609403232983644e-07,2.8236838392428886e-15,7.175764720828016e-188
