temperature,internal energy,partition function,free energy,chemical entropy,q variance 1,q variance 2,q avg 1,q avg 2,q square avg 1,q square avg 2,state 1 pop,state 2 pop
10000.0,1.3217880628605567,37.053864084948465,-3.112901889900171,0.00044346899527607274,4.562239511183072,2.871368331301318,-2.106035798408251,0.0,8.997626295360151,2.871368331301318,0.6848286387266008,0.3151713612733992
9837.033150801717,1.2920571585458094,36.13452513055627,-3.0408746680592564,0.0004404714063865823,4.490880645932182,2.8250782735475646,-2.109496211695523,0.0,8.940854913089945,2.8250782735475646,0.687596969356419,0.31240303064358094
8458.56711873008,1.0385448304155265,28.91580528831924,-2.452312478137269,0.00041270078720814036,3.884725325612872,2.4343326878707923,-2.1431582847349375,0.0,8.477852759040871,2.4343326878707923,0.7145266277879503,0.2854733722120497
6246.325582719064,0.6216631480681318,19.52124324272843,-1.5994612351361714,0.00035558895446455963,2.8966577443841386,1.8121928588021894,-2.219741467404264,0.0,7.823909926498175,1.8121928588021894,0.7757931739234117,0.22420682607658826
4737.990584261468,0.32704543459539753,14.862320861350511,-1.10190076340006,0.0003015932962682731,2.201372557580811,1.3944136108059346,-2.2962790853148967,0.0,7.474270195235429,1.3944136108059346,0.8370232682519178,0.16297673174808228
3594.704490077919,0.09855210366459398,12.696680379587658,-0.7872251364969377,0.00024641169882154385,1.6561087968874082,1.0854924578220313,-2.3703411843672497,0.0,7.274626127194944,1.0854924578220313,0.8962729474938004,0.10372705250619961
2744.6298933233516,-0.06959383931552232,12.61723702933444,-0.5995778609101032,0.00019309853867140045,1.2434577218167862,0.8648035323988574,-2.4299775229371927,0.0,7.1482484837967615,0.8648035323988574,0.9439820183497544,0.056017981650245616
2113.116439692435,-0.1867204218443673,14.949918187684254,-0.49251147589053457,0.00014471093419285276,0.9439767805641504,0.7110637069021402,-2.4689082261431587,0.0,7.039484609681509,0.7110637069021402,0.975126580914527,0.024873419085472987
1645.9361118524039,-0.26324130156765835,21.368070408492937,-0.4342867198614777,0.00010391984054673778,0.7382226032519172,0.6084780884789343,-2.488850314648568,0.0,6.932598491978193,0.6084780884789343,0.9910802517188545,0.0089197482811454
1302.3961467087431,-0.310514558034763,36.60756122213999,-0.4040631365493231,7.182805227961142e-05,0.6035474551155131,0.544211903293133,-2.4967628980357537,0.0,6.837372424123409,0.544211903293133,0.9974103184286033,0.0025896815713967376
1052.1978109652346,-0.33841020844743946,73.03108281832878,-0.38906052846719136,4.813764055761318e-05,0.5189505897798492,0.5071160083615142,-2.4992131847907957,0.0,6.765017132812001,0.5071160083615142,0.9993705478326369,0.0006294521673630787
872.3401348549404,-0.3542120332610464,160.80969268958168,-0.3818927401180944,3.173155258029135e-05,0.46789405033699794,0.48750580255778425,-2.499827889351218,0.0,6.717033526715162,0.48750580255778425,0.9998623114809744,0.00013768851902554781
739.7398817887174,-0.36316480236495974,378.64770406995797,-0.37843401554915107,2.0641327526197225e-05,0.4371269858390239,0.47755848084231983,-2.499965053340069,0.0,6.686952253760637,0.47755848084231983,0.9999720426720556,2.7957327944401114e-05
624.1199920780924,-0.3688804190380179,1098.017513096219,-0.37654534810995466,1.2281178570190249e-05,0.4162125044735312,0.4721168382742618,-2.4999949917773936,0.0,6.666187463385581,0.4721168382742618,0.9999959934219154,4.006578084615485e-06
