temperature,internal energy,partition function
1000.0,0.7476487796391945,3306.6067214440727
999.6506975081951,0.7473223095154333,3296.599630533172
999.3027451842539,0.7469972006441895,3286.658734585899
998.9480961637535,0.7466659367158391,3276.5547026101285
998.5885433663095,0.7463301974357631,3266.339934089511
998.2246173788755,0.7459904823057992,3256.0305534128156
997.8565437156091,0.7456470056040732,3245.6339151717084
997.4844150958396,0.7452998575180103,3235.153571772218
997.1082669072882,0.7449490747038192,3224.5914432452323
996.7281168332178,0.7445946773089821,3213.948948433148
996.343982219584,0.7442366851813185,3203.227496160058
995.9559063071573,0.7438751423033384,3192.4292139256095
995.5639494947667,0.7435101086149692,3181.556694508948
995.1682158847054,0.7431416846936646,3170.6137210044217
994.7688483621872,0.7427700071027582,3159.6051117906068
994.3659645304374,0.7423951887331413,3148.5349452446876
993.9597151521915,0.7420173731825047,3137.408168154756
993.5503768987754,0.7416368209080259,3126.233108250471
993.1382984674981,0.7412538589448396,3115.019953412208
992.7239091228308,0.7408688887116001,3103.780949603328
992.3077426959318,0.7404824081507544,3092.5310114042245
991.8904564654486,0.7400950290687062,3081.2881822089985
991.472852246267,0.7397074964869482,3070.074144104332
991.055909142726,0.7393207187717898,3058.9150293767034
990.6408186474678,0.7389357998786736,3047.842279244096
990.2290294916826,0.7385540805750178,3036.893746573529
989.8223051792747,0.7381771913447907,3026.1151167007615
989.4201138206554,0.7378046345075495,3015.490951149887
989.0077241048567,0.7374227669450264,3004.6327365858415
988.5856128611373,0.7370320401232862,2993.555508170721
988.1541926587307,0.736632845636178,2982.2725006171786
987.7138480855673,0.7362255488329578,2970.796112510675
987.264935294188,0.7358104884190854,2959.1379001554305
986.8077835965316,0.7353879779554141,2947.3086256610845
986.3426976749384,0.7349583079268561,2935.318320949623
985.8699588629632,0.7345217469506289,2923.1763274922505
985.389824694523,0.7340785413864304,2910.891291818167
984.902533218347,0.7336289193464027,2898.471283175856
984.4083026324467,0.7331730903819517,2885.9237906272847
983.9073351450949,0.7327112490691049,2873.255827520688
983.3998156672899,0.7322435738246961,2860.4739041450566
982.8859171080087,0.7317702318077169,2847.5841668343423
982.3658003272161,0.731291378891666,2834.592400954227
981.8396151253756,0.7308071605917624,2821.5040599065487
981.3075020209386,0.7303177137153297,2808.3243132228954
980.7695941348646,0.729823168106909,2795.058096368659
980.2260178841079,0.7293236472949846,2781.710130329524
979.6768935199552,0.7288192689950526,2768.2849371098982
979.1223335272522,0.7283101436484389,2754.7868030591135
978.56244976963,0.7277963809895254,2741.2199548123767
977.9973521124987,0.7272780887797065,2727.5885255460144
977.4271472089029,0.7267553716945401,2713.8965260988234
976.851941377794,0.7262283339632517,2700.1479145539206
976.271840946792,0.7256970796790815,2686.3466037898334
975.686951993725,0.7251617125586208,2672.496454645529
975.0973819524221,0.7246223374070772,2658.601313135706
974.5032403482014,0.7240790607834915,2644.6650262635935
973.9046393341878,0.7235319914819175,2630.6914527341128
973.3016937760846,0.7229812405987023,2616.684462871856
972.6945232712397,0.7224269233649692,2602.6479831208517
972.0832518975731,0.7218691589023196,2588.585987108556
971.4680089886291,0.7213080709147512,2574.5025103409453
970.8489308753816,0.720743789259171,2560.401686366976
970.2261610879873,0.7201764501080782,2546.2877469728514
969.5998510546358,0.7196061965640161,2532.1650334568985
968.9698755645404,0.7190329197788796,2518.0316245246695
968.3354959708987,0.7184559534137743,2503.8719960878684
967.6966936404616,0.7178752869523852,2489.6869071496903
967.0534433126912,0.7172909039330307,2475.4769769590084
966.4057140408665,0.7167027828202724,2461.242709354263
965.7534710998435,0.7161108987508772,2446.9845375527198
965.0966767627978,0.715515224248635,2432.7028431042972
964.4352894254539,0.7149157284394844,2418.397938669468
963.7692649154724,0.7143123782484974,2404.070098296764
963.098556761282,0.713705138651096,2389.719564592122
962.4231161023627,0.7130939725991975,2375.3465480964405
961.7428926060323,0.7124788418576942,2360.9512479718396
961.0578357406312,0.7118597081600953,2346.5338795272064
960.3678933697013,0.7112365319410789,2332.09464493814
959.6730131772226,0.710609273628446,2317.633763705463
958.9731427611888,0.7099778937294906,2303.1514746293014
958.2682296196757,0.709342352820178,2288.6480355073672
957.5582214720123,0.7087026118362273,2274.1237296740046
956.843067299898,0.7080586330112193,2259.57888690605
956.1227170295488,0.7074103795886029,2245.013876184019
955.3971215263209,0.7067578158156604,2230.4291049336243
954.6662334189606,0.7061009076828578,2215.825034790635
953.9300074056187,0.7054396231949747,2201.2021865047527
953.1883979177402,0.7047739302701799,2186.5610926093686
952.44136306813,0.7041038002825627,2171.902374695631
951.6888628226749,0.7034292064141834,2157.2267055307343
950.9308575471741,0.7027501223493228,2142.5347797279833
950.1673122654885,0.7020665260854002,2127.8273951248057
949.3981920252862,0.7013783957752655,2113.105361395377
948.6234650737572,0.7006857125664568,2098.369560085518
947.8431009393802,0.6999884588790539,2083.6209063716124
947.057073318026,0.6992866209786324,2068.8604021303095
946.2653561663462,0.698580185479603,2054.0890605782142
945.4679263200968,0.6978691416788108,2039.307954296431
944.6647624845173,0.6971534806478153,2024.5181947551782
943.8558462137696,0.6964331960992772,2009.7209488320284
943.041160210727,0.6957082828660144,1994.9174060799132
942.2206895540321,0.6949787379882636,1980.1087998888
941.3944213669207,0.694244560412127,1965.2963999062217
940.5623452339951,0.6935057513530174,1950.4815179677582
939.724449888987,0.6927623113499315,1935.665448008354
938.8807295293776,0.6920142458647273,1920.849576863443
938.0311772908734,0.6912615594849013,1906.035267314879
937.1757886997444,0.6905042589820551,1891.2239180878107
936.3145608048222,0.6897423525361277,1876.416947297621
