temperature,internal energy,partition function,free energy,chemical entropy
82.1961517686577,-0.38410046959166966,3.541061185878392e+23,-0.3840740750582713,-3.211164127568159e-07
81.43745346198168,-0.38410042055384436,5.868684603391745e+23,-0.3840743304892332,-3.203693571209691e-07
80.69098344788597,-0.38410037168698546,9.73729989662624e+23,-0.3840745814570371,-3.196172465170189e-07
79.96800829766156,-0.3841003237606779,1.6044588704944924e+24,-0.3840748234863364,-3.188809485729778e-07
79.24874019985276,-0.38410027548498515,2.660930107145021e+24,-0.38407506441049666,-3.1812587083299465e-07
78.54091781905099,-0.384100227386479,4.4174401801441264e+24,-0.38407530115869337,-3.1736613828516074e-07
77.83706865854192,-0.38410017896504617,7.379760183738085e+24,-0.3840755367150912,-3.165875896877125e-07
77.1580578526457,-0.38410013168106216,1.221524540810962e+25,-0.3840757627334396,-3.158315320627623e-07
76.48342987019772,-0.3841000841357798,2.033283568014737e+25,-0.38407598736591314,-3.1505869843362444e-07
75.83487279061937,-0.38410003788535846,3.346984331277393e+25,-0.384076201992376,-3.1431308717625066e-07
75.1807926677697,-0.38409999069207573,5.5812975556982585e+25,-0.38407641914478435,-3.135315079151075e-07
74.53981694902714,-0.38409994389934776,9.29283893267635e+25,-0.3840766314131374,-3.1275212583751296e-07
73.92041222951396,-0.38409989815922,1.5337635882670472e+26,-0.38407683543436977,-3.119939967142842e-07
73.290684807661,-0.38409985112075185,2.574931899430841e+26,-0.38407704392241115,-3.1118822808852744e-07
72.70500083906977,-0.3840998068783352,4.202755671219377e+26,-0.3840772352534377,-3.1045491557741624e-07
72.1458706708469,-0.3840997641897355,6.75894756051827e+26,-0.3840774165720317,-3.0975601924284503e-07
71.71822795777709,-0.3840997312374073,9.769452043434464e+26,-0.3840775510892756,-3.0926793317829973e-07
71.2956250528002,-0.3840996984118987,1.4120865617577468e+27,-0.38407768382742186,-3.087788971702941e-07
70.76930578892662,-0.3840996571612692,2.247967053755877e+27,-0.3840778531532218,-3.0809978710886177e-07
70.29409069621856,-0.3840996195595285,3.441195688867159e+27,-0.38407800388731506,-3.0750340461533596e-07
69.8672049436021,-0.3840995854891683,5.069524091474002e+27,-0.38407813777554156,-3.0697826890361467e-07
69.44547272406558,-0.38409955155421105,7.468355756615153e+27,-0.3840782698421693,-3.064521156951972e-07
69.03292627066739,-0.3840995180895194,1.0959912700611877e+28,-0.3840783987227275,-3.059317912895403e-07
68.63027463030883,-0.3840994851676684,1.600755363421525e+28,-0.38407852419059074,-3.0541881393548195e-07
68.32649435866693,-0.3840994601579938,2.136626225658181e+28,-0.38407861747371685,-3.050454215830847e-07
68.02539149962088,-0.3840994352212735,2.8518858326397503e+28,-0.3840787098246258,-3.046714791465683e-07
67.62798718249,-0.3840994020817249,4.191341679765406e+28,-0.38407883335803944,-3.041451408266823e-07
67.3434101425126,-0.38409937819039486,5.537461853490718e+28,-0.38407892031261426,-3.0378440499681566e-07
67.07748173528553,-0.3840993557423343,7.198956981361332e+28,-0.384079001378213,-3.0344556168067417e-07
66.77314442316778,-0.3840993299055764,9.74544529340732e+28,-0.38407909437575033,-3.030489278415726e-07
66.47155625617127,-0.3840993041465454,1.319270309306728e+29,-0.3840791864167017,-3.0265170513228994e-07
66.16660213234184,-0.38409927794086474,1.7970207132373962e+29,-0.38407927943199033,-3.022447614040767e-07
65.86443332979111,-0.3840992518150828,2.447779922762118e+29,-0.3840793714782235,-3.0183721098376614e-07
65.45925551545656,-0.3840992165309084,3.7212756899600545e+29,-0.384079497477818,-3.012416339770074e-07
65.05903228161205,-0.38409918139128535,5.657327319397545e+29,-0.3840796217213793,-3.0064495612779223e-07
