Temperature,Z,E
10.0,5.348785704202105e-80,0.15737836350381693
10.049502475123756,1.3150814222184893e-79,0.1573796502486332
10.099004950247512,3.204963483316473e-79,0.15738094772676847
10.14850742537127,7.74323678576405e-79,0.15738225583982654
10.198009900495025,1.8548377693920068e-78,0.15738357448856416
10.247512375618781,4.405823759596415e-78,0.1573849035729408
10.297014850742537,1.0378603888477735e-77,0.15738624299216647
10.346517325866293,2.4248964357343096e-77,0.1573875926447492
10.39601980099005,5.620057045708162e-77,0.1573889524285415
10.445522276113806,1.2922049119247427e-76,0.15739032224078595
10.495024751237562,2.9479092494047816e-76,0.15739170197815974
10.544527226361318,6.673242314169197e-76,0.1573930915368184
10.594029701485074,1.4991560786220838e-75,0.15739449081243864
10.643532176608831,3.342644613373381e-75,0.15739589970026027
10.693034651732587,7.397966061192395e-75,0.15739731809512728
10.742537126856343,1.6253907177835802e-74,0.1573987458915279
10.792039601980099,3.5454408728501734e-74,0.15740018298363387
10.841542077103854,7.678787885098135e-74,0.1574016292653389
10.891044552227612,1.6514566858850443e-73,0.1574030846302961
10.940547027351368,3.527241326202683e-73,0.1574045489719547
10.990049502475124,7.482336962445938e-73,0.1574060221835959
11.03955197759888,1.576570351745683e-72,0.1574075041583675
11.089054452722635,3.299914154261521e-72,0.15740899478931866
11.138556927846393,6.861887856060663e-72,0.15741049396943235
11.188059402970149,1.4176665384247966e-71,0.15741200159165858
11.237561878093905,2.910256077293277e-71,0.15741351754894573
11.28706435321766,5.9367868615830965e-71,0.1574150417342712
11.336566828341418,1.2035681931621265e-70,0.15741657404067172
11.386069303465174,2.4250693922519216e-70,0.15741811436127276
11.43557177858893,4.856758214356698e-70,0.15741966258931683
11.485074253712686,9.66877971348817e-70,0.15742121861819114
11.534576728836441,1.9135206667276985e-69,0.15742278234145463
11.584079203960197,3.7649899894249726e-69,0.1574243536528646
11.633581679083955,7.365393941286398e-69,0.1574259324464015
11.68308415420771,1.4327201901104241e-68,0.15742751861629448
11.732586629331466,2.771349205902322e-68,0.15742911205704493
11.782089104455222,5.331093444488376e-68,0.15743071266345018
11.83159157957898,1.0199213738532017e-67,0.1574323203306261
11.881094054702736,1.9407613266855033e-67,0.15743393495402894
11.930596529826492,3.673345629258601e-67,0.15743555642947707
