T(K),partition function,internal energy,free energy,chemical entropy
31.440993006111785,3.7597134133601386e+61,-0.384140717688459,-0.384140717688459,0.0
31.245108168185098,9.145082453147283e+61,-0.384140717688459,-0.3841407176884589,-1.7766349513803667e-18
31.05164903546983,2.2244390430843525e+62,-0.384140717688459,-0.384140717688459,0.0
30.860570827793072,5.410699227424977e+62,-0.384140717688459,-0.38414071768845903,1.798772664997642e-18
30.67182986047084,1.3160920826611406e+63,-0.384140717688459,-0.38414071768845903,1.8098415218062793e-18
30.485383511012007,3.2012468208617602e+63,-0.384140717688459,-0.384140717688459,0.0
30.301190187029395,7.786674916663732e+63,-0.384140717688459,-0.384140717688459,0.0
30.119209295307083,1.8940216000426965e+64,-0.384140717688459,-0.384140717688459,0.0
29.939401211975763,4.6069957457083814e+64,-0.384140717688459,-0.38414071768845903,1.85411694904083e-18
29.761727253750042,1.1206001980386846e+65,-0.384140717688459,-0.384140717688459,0.0
29.586149650183803,2.725734672132467e+65,-0.384140717688459,-0.384140717688459,0.0
29.412631516901953,6.630044788380613e+65,-0.38414071768845903,-0.384140717688459,-1.8873235194667426e-18
29.241136829768532,1.6126842551973513e+66,-0.384140717688459,-0.384140717688459,0.0
29.071630399953396,3.922674114538704e+66,-0.384140717688459,-0.384140717688459,0.0
28.904077849860986,9.541466135904841e+66,-0.3841407176884589,-0.384140717688459,1.9205300898926553e-18
28.738445589886837,2.3208549414083774e+67,-0.384140717688459,-0.384140717688459,0.0
28.574700795968628,5.645220118520841e+67,-0.384140717688459,-0.384140717688459,0.0
28.412811387900362,1.3731366669222037e+68,-0.384140717688459,-0.384140717688459,0.0
28.252746008379578,3.3400013931435596e+68,-0.384140717688459,-0.38414071768845903,1.9648055171272054e-18
28.09447400275878,8.124179897697417e+68,-0.384140717688459,-0.3841407176884589,-1.9758743739358432e-18
27.93796539947372,1.9761159125754825e+69,-0.384140717688459,-0.384140717688459,0.0
27.783190891122192,4.806680980859003e+69,-0.384140717688459,-0.384140717688459,0.0
27.630121816168334,1.1691713985360897e+70,-0.384140717688459,-0.384140717688459,0.0
27.478730141248388,2.8438786859337335e+70,-0.384140717688459,-0.384140717688459,0.0
27.32898844405499,6.917416890658535e+70,-0.384140717688459,-0.38414071768845903,2.031218657979031e-18
27.180869896778063,1.682584305576819e+71,-0.384140717688459,-0.384140717688459,0.0
27.03434825008127,4.0926981706085776e+71,-0.384140717688459,-0.384140717688459,0.0
26.88939781759397,9.955030639585426e+71,-0.384140717688459,-0.384140717688459,0.0
26.7459934608994,2.4214498822997306e+72,-0.3841407176884589,-0.384140717688459,2.0754940852135813e-18
26.604110575000668,5.889906063346439e+72,-0.384140717688459,-0.384140717688459,0.0
26.463725074246927,1.4326537868336535e+73,-0.384140717688459,-0.38414071768845903,2.0976317988308566e-18
26.324813378702753,3.4847701319068805e+73,-0.384140717688459,-0.384140717688459,0.0
26.187352400944636,8.476313666171878e+73,-0.384140717688459,-0.38414071768845903,2.119769512448132e-18
26.05131953326895,2.0617685140687485e+74,-0.384140717688459,-0.384140717688459,0.0
25.916692635296567,5.015021356005418e+74,-0.384140717688459,-0.384140717688459,0.0
25.783450021959855,1.2198478650524791e+75,-0.384140717688459,-0.384140717688459,0.0
25.65157045185833,2.9671435239077405e+75,-0.3841407176884589,-0.384140717688459,2.164044939682682e-18
25.521033115969832,7.21724482510644e+75,-0.384140717688459,-0.384140717688459,0.0
25.391817626704665,1.7555140978462232e+76,-0.384140717688459,-0.384140717688459,0.0
25.26390400729059,4.270091735028592e+76,-0.384140717688459,-0.384140717688459,0.0
25.137272681477008,1.0386520648243049e+77,-0.384140717688459,-0.384140717688459,0.0
25.011904463547285,2.5264050018270767e+77,-0.384140717688459,-0.3841407176884589,-2.2193892237258695e-18
24.88778054862843,6.145197655133046e+77,-0.3841407176884589,-0.384140717688459,2.2304580805345073e-18
24.764882503287925,1.4947506117721602e+78,-0.384140717688459,-0.384140717688459,0.0
24.64319225640773,3.635813714676495e+78,-0.38414071768845903,-0.384140717688459,-2.2525957941517826e-18
24.52269209032607,8.84371029101527e+78,-0.384140717688459,-0.384140717688459,0.0
24.403364632237874,2.151133634699053e+79,-0.384140717688459,-0.384140717688459,0.0
24.285192845844996,5.232392018805413e+79,-0.384140717688459,-0.384140717688459,0.0
24.168160023247932,1.2727208480605633e+80,-0.384140717688459,-0.384140717688459,0.0
24.052249777070834,3.095751142625407e+80,-0.384140717688459,-0.384140717688459,0.0
23.93744603281205,7.530068476265105e+80,-0.38414071768845903,-0.384140717688459,-2.3190089350036084e-18
23.823733021412718,1.8316049528824338e+81,-0.384140717688459,-0.384140717688459,0.0
23.71109527203612,4.455174231147539e+81,-0.384140717688459,-0.384140717688459,0.0
23.599517605050966,1.083671312345279e+82,-0.384140717688459,-0.384140717688459,0.0
23.48898512521183,2.6359092872057177e+82,-0.384140717688459,-0.384140717688459,0.0
23.37948321503034,6.411554584148461e+82,-0.384140717688459,-0.384140717688459,0.0
23.270997528330927,1.5595389562548983e+83,-0.384140717688459,-0.384140717688459,0.0
23.16351398398515,3.793404117762246e+83,-0.384140717688459,-0.384140717688459,0.0
23.057018759818877,9.227031324187575e+83,-0.38414071768845903,-0.384140717688459,-2.4075597894727082e-18
22.951498286686753,2.2443721895829e+84,-0.384140717688459,-0.384140717688459,0.0
22.84693924270867,5.459184377285477e+84,-0.384140717688459,-0.384140717688459,0.0
22.743328547663,1.32788555318606e+85,-0.3841407176884589,-0.384140717688459,2.4407663598986213e-18
22.640653357531765,3.229933119124786e+85,-0.384140717688459,-0.3841407176884589,-2.451835216707259e-18
22.538901059192845,7.856451129382606e+85,-0.384140717688459,-0.384140717688459,0.0
22.438059265254736,1.9109938835234768e+86,-0.384140717688459,-0.384140717688459,0.0
22.338115809029254,4.6482789273729407e+86,-0.384140717688459,-0.384140717688459,0.0
22.239058739638114,1.1306418703350428e+87,-0.384140717688459,-0.384140717688459,0.0
22.14087631724903,2.7501599170967446e+87,-0.384140717688459,-0.384140717688459,0.0
22.043557008437514,6.68945646543672e+87,-0.384140717688459,-0.384140717688459,0.0
21.947089481670442,1.6271354812781854e+88,-0.384140717688459,-0.3841407176884589,-2.5293172143677227e-18
21.85146260290769,3.957825105991696e+88,-0.384140717688459,-0.384140717688459,0.0
21.756665431318265,9.626966991902043e+88,-0.384140717688459,-0.3841407176884589,-2.5514549279849976e-18
21.662687215107443,2.3416520685281087e+89,-0.384140717688459,-0.384140717688459,0.0
21.569517387451647,5.695806804628739e+89,-0.384140717688459,-0.3841407176884589,-2.5735926416022725e-18
21.47714556253766,1.385441312639236e+90,-0.384140717688459,-0.384140717688459,0.0
21.385561531703345,3.3699310678999284e+90,-0.384140717688459,-0.384140717688459,0.0
21.294755259676524,8.196980484697244e+90,-0.384140717688459,-0.384140717688459,0.0
21.204716880909384,1.9938238412804473e+91,-0.384140717688459,-0.384140717688459,0.0
21.115436696005418,4.849753537268865e+91,-0.384140717688459,-0.384140717688459,0.0
21.02690516823631,1.1796483162297375e+92,-0.384140717688459,-0.384140717688459,0.0
20.93911292014603,2.869362616656425e+92,-0.384140717688459,-0.384140717688459,0.0
20.852050730239654,6.97940370243531e+92,-0.384140717688459,-0.384140717688459,0.0
20.765709529754474,1.697661904382455e+93,-0.384140717688459,-0.3841407176884589,-2.673212352880011e-18
20.68008039951097,4.1293727436713763e+93,-0.384140717688459,-0.384140717688459,0.0
20.59515456684139,1.004423743747574e+94,-0.384140717688459,-0.384140717688459,0.0
20.51092340259367,2.4431484383436353e+94,-0.384140717688459,-0.3841407176884589,-2.7064189233059237e-18
20.427378418208612,5.9426853745119864e+94,-0.384140717688459,-0.384140717688459,0.0
20.344511262868213,1.445491764077064e+95,-0.384140717688459,-0.384140717688459,0.0
20.262313720713042,3.515997075962189e+95,-0.384140717688459,-0.384140717688459,0.0
20.180777708126907,8.552269715676011e+95,-0.3841407176884589,-0.384140717688459,2.7506943505404746e-18
20.099895271086762,2.0802439737424104e+96,-0.384140717688459,-0.384140717688459,0.0
20.019658582576078,5.059960845668533e+96,-0.384140717688459,-0.38414071768845903,2.772832064157749e-18
