Temperature,Z,E
10.0,3.498521790565131e-76,0.14980860235027763
10.049502475123756,8.237396806799576e-76,0.14980995989361123
10.099004950247512,1.9233255169644544e-75,0.14981133079415274
10.14850742537127,4.453754993697099e-75,0.1498127150118247
10.198009900495025,1.0229699062011547e-74,0.14981411250600948
10.247512375618781,2.330846500316981e-74,0.14981552323557937
10.297014850742537,5.269010419673629e-74,0.14981694715892654
10.346517325866293,1.181839044978719e-73,0.14981838423399035
10.39601980099005,2.6305701529581237e-73,0.1498198344182862
10.445522276113806,5.811004183377316e-73,0.14982129766892996
10.495024751237562,1.2741155186434148e-72,0.14982277394266574
10.544527226361318,2.7731185587543346e-72,0.1498242631958885
10.594029701485074,5.992043072337697e-72,0.1498257653846694
10.643532176608831,1.2855005931709998e-71,0.14982728046477703
10.693034651732587,2.7384429331564397e-71,0.1498288083917006
10.742537126856343,5.7931071891747235e-71,0.14983034912067061
10.792039601980099,1.2171315153283758e-70,0.14983190260667886
10.841542077103854,2.5399337212725846e-70,0.14983346880449883
10.891044552227612,5.265096169119008e-70,0.14983504766870318
10.940547027351368,1.0842480989821513e-69,0.1498366391536826
10.990049502475124,2.2183401868279304e-69,0.1498382432136628
11.03955197759888,4.5096488450814294e-69,0.14983985980272077
11.089054452722635,9.109818261493444e-69,0.1498414888748007
11.138556927846393,1.8287980579053476e-68,0.14984313038372918
11.188059402970149,3.6487729280995277e-68,0.14984478428322934
11.237561878093905,7.235829564030986e-68,0.14984645052693468
11.28706435321766,1.42634625693736e-67,0.14984812906840256
11.336566828341418,2.7950583832766723e-67,0.14984981986112614
11.386069303465174,5.445272511039414e-67,0.14985152285854633
11.43557177858893,1.0547368768142676e-66,0.14985323801406397
11.485074253712686,2.031406360502036e-66,0.1498549652810495
11.534576728836441,3.890536416830445e-66,0.14985670461285386
11.584079203960197,7.409918826863714e-66,0.1498584559628178
11.633581679083955,1.4035874014608352e-65,0.14986021928428178
11.68308415420771,2.64434278947415e-65,0.14986199453059368
11.732586629331466,4.955392382200778e-65,0.14986378165511782
11.782089104455222,9.237396281166678e-65,0.14986558061124264
11.83159157957898,1.7130146101308576e-64,0.1498673913523874
11.881094054702736,3.1603907448697786e-64,0.1498692138320102
11.930596529826492,5.801182196264266e-64,0.14987104800361334
11.980099004950247,1.0595356346320651e-63,0.14987289382075042
12.029601480074003,1.9255945404955759e-63,0.14987475123703142
12.079103955197759,3.482497215479576e-63,0.14987662020612824
12.128606430321517,6.26786117709966e-63,0.14987850068178005
12.178108905445272,1.1227322611790908e-62,0.14988039261779715
12.227611380569028,2.001642185430507e-62,0.1498822959680668
12.277113855692784,3.5520155728235633e-62,0.14988421068655522
12.326616330816542,6.274307707205132e-62,0.14988613672731357
12.376118805940298,1.103273730485735e-61,0.14988807404448
12.425621281064053,1.9313049107043486e-61,0.14989002259228332
12.47512375618781,3.3658265596990976e-61,0.14989198232504555
12.524626231311565,5.840214430433354e-61,0.1498939531971855
12.57412870643532,1.008984547421166e-60,0.14989593516322022
12.623631181559078,1.7357254720203195e-60,0.14989792817776834
12.673133656682834,2.9733097157867714e-60,0.14989993219555123
12.72263613180659,5.072047439190501e-60,0.14990194717139504
12.772138606930348,8.616514579471302e-60,0.14990397306023287
12.821641082054104,1.4578267144717016e-59,0.1499060098171055
12.87114355717786,2.4565556773530913e-59,0.1499080573971635
12.920646032301615,4.123005451686271e-59,0.14991011575566726
12.970148507425371,6.892672564204643e-59,0.14991218484798957
13.019650982549127,1.1478030591499636e-58,0.14991426462961488
13.069153457672883,1.9040237117537513e-58,0.14991635505614082
13.11865593279664,3.1464550696735094e-58,0.14991845608327886
13.168158407920396,5.180045819966238e-58,0.1499205676668547
13.217660883044152,8.496243494561972e-58,0.14992268976280798
13.26716335816791,1.388416303459806e-57,0.14992482232719354
13.316665833291665,2.2606312021668796e-57,0.14992696531618102
13.366168308415421,3.667537624146967e-57,0.1499291186860551
13.415670783539177,5.928865721466651e-57,0.14993128239321515
13.465173258662933,9.550759334319089e-57,0.14993345639417557
13.514675733786689,1.533169825300007e-56,0.14993564064556558
13.564178208910445,2.452704780293764e-56,0.14993783510412848
13.613680684034202,3.910382868203621e-56,0.14994003972672232
13.663183159157958,6.213386585674528e-56,0.14994225447031861
13.712685634281714,9.839848841985602e-56,0.1499444792920023
13.762188109405471,1.5531559871806333e-55,0.1499467141489716
13.811690584529227,2.443564094990311e-55,0.14994895899853725
13.861193059652983,3.832036185980271e-55,0.14995121379812174
13.910695534776739,5.9902873067826e-55,0.1499534785052594
13.960198009900495,9.334534263657231e-55,0.1499557530775956
14.00970048502425,1.4500372646168722e-54,0.14995803747288577
14.059202960148006,2.2455438076439986e-54,0.14996033164899547
14.108705435271764,3.466840892781491e-54,0.14996263556389922
14.15820791039552,5.336177307182777e-54,0.14996494917568004
14.207710385519277,8.188876342171066e-54,0.14996727244252922
14.257212860643033,1.252938232441698e-53,0.1499696053227449
14.306715335766789,1.9114356264154555e-53,0.14997194777473202
14.356217810890545,2.9075524092518416e-53,0.14997429975700186
14.4057202860143,4.4100783027506885e-53,0.1499766612281705
14.455222761138057,6.670044904370973e-53,0.14997903214695926
14.504725236261812,1.0059759135550676e-52,0.1499814124721931
14.554227711385568,1.5129872273534902e-52,0.14998380216280116
14.603730186509326,2.269259245140185e-52,0.14998620117781478
14.653232661633082,3.394269243219465e-52,0.14998860947636794
14.70273513675684,5.063301344082313e-52,0.14999102701769682
14.752237611880595,7.532834042965822e-52,0.14999345376113796
14.801740087004351,1.1177169312541474e-51,0.1499958896661291
