temperature,internal energy,partition function,free energy,chemical entropy,q variance 1,q variance 2,q variance 3,q variance 4,q variance 5,q variance 6,q avg 1,q avg 2,q avg 3,q avg 4,q avg 5,q avg 6,q square avg 1,q square avg 2,q square avg 3,q square avg 4,q square avg 5,q square avg 6,state 1 pop,state 2 pop,state 3 pop,state 4 pop,state 5 pop,state 6 pop
146.18383112446247,-1.1622031179054133,6.816109176321274e+40,-1.1844177637381679,0.00015196376823535824,0.759999164178848,0.7600643445743125,0.7010908869040421,0.5008762608372891,0.5149226395528497,0.5149456575522717,0.0018070472147731652,0.0001401169740406776,-2.1118683862676645e-05,-0.2765522592117286,-0.0007172068804832048,0.0014744426867285046,0.7600024295984845,0.7600643642070789,0.7010908873500409,0.5773574129124002,0.514923153938559,0.5149478315335082,0.9999843283761274,1.363854869958386e-07,-3.7406817706163124e-06,1.9275558130396027e-05,3.620258344384253e-10,2.746366956465928e-47
144.16078052136035,-1.1626303550267716,2.488321825890527e+41,-1.1841128671813295,0.0001490177292108571,0.7531329183590221,0.7531970468655429,0.6951382989742281,0.5007838843730141,0.5148284201080694,0.514851516834239,0.0018069779640080981,0.0001401453608984464,-2.112875848119051e-05,-0.27655742783735515,-0.0007172081273650514,0.0014746536798370539,0.7531361835283845,0.7531970665062651,0.6951382994206525,0.577267895265028,0.5148289344955673,0.5148536914377144,0.9999841300970519,1.3129617114928108e-07,-3.6018094395923767e-06,1.9340126724558172e-05,2.894919508344641e-10,6.109760805534317e-48
142.13752785370184,-1.1630534589779586,9.430759637492915e+41,-1.1838136672751056,0.00014605719271067435,0.7463103063005172,0.7463733837511398,0.6892283756803481,0.5006977830899781,0.514738209118002,0.5147613859903366,0.0018069098101049375,0.00014017342637769663,-2.1138011128571727e-05,-0.27656231647498947,-0.0007172095017902345,0.0014748653815673301,0.7463135712235791,0.7463734033997292,0.6892283761271636,0.5771844979839904,0.5147387235074715,0.5147635612182303,0.9999839301998681,1.266264083867696e-07,-3.462291813766731e-06,1.94052350112483e-05,2.3052590131037097e-10,1.3021056509310035e-48
140.18199707111742,-1.1634584053447248,3.5473093426213296e+42,-1.1835302279089817,0.00014318402493634048,0.7397595359216984,0.7398215962517923,0.6835587674669973,0.5006203163785644,0.5146546126542728,0.514677868681881,0.001806845595002618,0.00014020015547928206,-2.1146137442344422e-05,-0.27656678003780044,-0.0007172109049792615,0.0014750707257371368,0.7397628006127026,0.739821615907876,0.6835587679141564,0.5771095001990415,0.514655127045755,0.514680044515527,0.9999837358858611,1.2249883232068005e-07,-3.3270615860405183e-06,1.9468492806152264e-05,1.84086531887511e-10,2.8010280439491555e-49
138.28385463304085,-1.1638476661494448,1.3308422835103093e+43,-1.1832604991483129,0.00014038394467946576,0.7334433086616455,0.7335043790676666,0.6780968257870746,0.5005503258614454,0.5145766481333832,0.5145999827992097,0.0018067847646861491,0.00014022565009963196,-2.115325027173737e-05,-0.27657087232130223,-0.0007172122938192708,0.0014752707260826331,0.7334465731328315,0.7335043987308996,0.6780968262345346,0.5770417732780115,0.5145771625268576,0.514602159222925,0.9999835464651421,1.1884232221050498e-07,-3.19573843273129e-06,1.953028386180419e-05,1.4710672535630868e-10,6.046687465212997e-50
136.56753494798798,-1.1641963985030808,4.542303802333147e+43,-1.1830216270229368,0.00013784556137024547,0.7277689905920609,0.7278291622883349,0.673194201897808,0.5004912851598937,0.5145086756041795,0.51453208301939,0.001806731472291858,0.00014024825531802797,-2.115904374665083e-05,-0.2765743731472548,-0.0007172135395605538,0.001475452088417516,0.7277722548706739,0.727829181957908,0.6731942023455131,0.5769846690416907,0.5145091899994407,0.5145342599782552,0.9999833750130807,1.1581931212886417e-07,-3.077194881234106e-06,1.9586243139076667e-05,1.1934930189833524e-10,1.4572762956931949e-50
134.83701261894385,-1.1645448338797546,1.617103884971826e+44,-1.182785021910654,0.0001352758243201888,0.7220845606093328,0.7221438225778185,0.6682867987813961,0.5004356825377511,0.5144424291995813,0.5144659115018848,0.0018066783784221787,0.00014027057306759705,-2.1164298936875683e-05,-0.2765777163901671,-0.0007172147551840709,0.001475635325796955,0.7220878246960959,0.7221438422536521,0.6682867992293237,0.5769309157413508,0.5144429435965864,0.5144680890014995,0.999983201895081,1.1303306648285439e-07,-2.958214475303335e-06,1.9643190303355456e-05,9.602436062922306e-11,3.3460171887567114e-51
133.2525127600868,-1.164861065662091,5.325817754734669e+44,-1.1825725539199254,0.0001329167299810916,0.7169130196663236,0.7169714446457738,0.663825913067347,0.5003880998062219,0.5143836536134647,0.5144072057905814,0.0018066310141454653,0.00014029054061733996,-2.1168637261707906e-05,-0.2765806162036901,-0.0007172158111709063,0.0014758032761506927,0.7169162835819448,0.7169714643272096,0.6638259135154582,0.5768849370658349,0.5143841680119845,0.5144093837858913,0.9999830438573758,1.1069836100228976e-07,-2.8499817214745603e-06,1.969534770917129e-05,7.827549184387185e-11,8.411361496838296e-52
131.59303356368832,-1.1651893237233442,1.9144140552760998e+45,-1.1823537159773116,0.00013043541735558722,0.7115320952672286,0.7115896400479006,0.6591881251821949,0.5003415443385355,0.5143239106866474,0.5143475371980323,0.0018065815323920137,0.0001403109458133328,-2.117274084087486e-05,-0.2765834931894763,-0.0007172168371263267,0.0014759791693736042,0.7115353590040617,0.7115896597350622,0.6591881256304799,0.5768399730434286,0.5143244250866389,0.5143497157125407,0.999982878723142,1.0846393713996167e-07,-2.7376901921404085e-06,1.9750440173450958e-05,6.293968530552754e-11,1.911419333040456e-52
129.9374383329277,-1.165513806589241,7.090570514347733e+45,-1.1821393398319444,0.0001279502925100404,0.7062007624864622,0.7062574252156316,0.6545970400449483,0.5002983078044501,0.5142660254697687,0.5142897271322469,0.001806532675696214,0.00014033074611532432,-2.1176445755980543e-05,-0.2765862038655779,-0.0007172177620678883,0.0014761544119680824,0.7062040260467706,0.70625744490835,0.6545970404933902,0.5767982359732211,0.514266539871087,0.5142919061640948,0.9999827150093926,1.0643349662364251e-07,-2.6270128227105257e-06,1.980551943836211e-05,5.049503436738778e-11,4.197355040572907e-53
