temperature,internal energy,partition function,free energy,chemical entropy
301.4595219757854,-2.252471959742516,4.54920114829162e+37,-2.252548168912525,2.5280067290412396e-07
297.80544316920486,-2.2524805801711336,1.3182312936529858e+38,-2.252547746520259,2.255376812807902e-07
294.5365562170634,-2.252487773410778,3.491878013813093e+38,-2.2525475253757423,2.0286773815706692e-07
290.9140891816356,-2.252495198978287,1.0543680683004532e+39,-2.2525472006361027,1.7875262749257124e-07
288.00196131308644,-2.2525007690486327,2.615600676694822e+39,-2.2525471290437626,1.6097110908047206e-07
285.14755796488754,-2.252505898613379,6.488608542535036e+39,-2.2525471118660496,1.4453307250720334e-07
281.879358082393,-2.2525113872015745,1.8782188342641936e+40,-2.252547097044969,1.2668484715314194e-07
278.7852342272787,-2.252516221221015,5.256898803656245e+40,-2.2525471804183823,1.1105034832034512e-07
275.48419902719746,-2.2525210088864047,1.6168576589033696e+41,-2.2525471400214885,9.485529542542828e-08
273.1671436859594,-2.252524150912933,3.6158718074739885e+41,-2.2525472210224855,8.445418889401341e-08
270.88874004531607,-2.2525270728568056,8.086390917156339e+41,-2.252547325952237,7.476536465865121e-08
268.608776602504,-2.252529836203471,1.834308075882459e+42,-2.252547466038919,6.563387716121149e-08
266.27285476913863,-2.2525325070463227,4.307637019567621e+42,-2.2525476590288687,5.690397002397024e-08
263.26239032069293,-2.2525357202895115,1.3236517698564014e+43,-2.2525477928966997,4.5857697992700286e-08
260.42710305991324,-2.2525385216328604,3.901649981667866e+43,-2.2525480477156647,3.657869205020822e-08
257.67884563431085,-2.2525410394787126,1.138082480548453e+44,-2.252548340731089,2.833469840527718e-08
255.16196293375705,-2.2525431832061154,3.095600011344746e+44,-2.2525486966586072,2.1607658243800204e-08
253.08456265145293,-2.2525448412574822,7.177027844955875e+44,-2.252548963267293,1.628708510558558e-08
251.06394834593374,-2.2525463616507007,1.6480099467894227e+45,-2.2525492286500812,1.1419398919904671e-08
249.09833212542372,-2.252547756724498,3.747734164533325e+45,-2.2525494914488164,6.964014185131459e-09
246.53706500234549,-2.252549455952251,1.114910864048632e+46,-2.252549818085436,1.4688792728552685e-09
244.48122640705662,-2.252550726938032,2.7193038990719447e+46,-2.2525501632886935,-2.305491291081201e-09
242.45939097331194,-2.252551900197622,6.632473957571128e+46,-2.2525505128844125,-5.721837393367669e-09
240.57292900659246,-2.25255292922981,1.544671069810292e+47,-2.2525508218190438,-8.759966364632208e-09
238.52867067321412,-2.252553975963924,3.919817937635372e+47,-2.2525512089736703,-1.16002417906465e-08
236.08539822332497,-2.2525551382561684,1.2184821287208124e+48,-2.2525514706970062,-1.5534883519889185e-08
233.7006553495459,-2.2525561843578075,3.7714252734749494e+48,-2.252551749559683,-1.897640431368651e-08
231.69536452607727,-2.2525570000486708,9.929727848625865e+48,-2.2525521637367896,-2.087358066523283e-08
230.2994646734433,-2.252557535061814,1.9675374978482914e+49,-2.252552327185326,-2.2613498017541717e-08
229.03942246327964,-2.252557995843452,3.6737724915857986e+49,-2.2525524468696028,-2.422715613592893e-08
227.81741865020084,-2.252558423257508,6.776104502248729e+49,-2.2525525596127496,-2.5738351322615363e-08
226.05510747185295,-2.252559007161639,1.6575529683238427e+50,-2.2525529266339905,-2.689843072560074e-08
224.26191446606748,-2.2525595635335582,4.178590816927726e+50,-2.252553315858835,-2.7858830770361808e-08
222.12498445764174,-2.252560179393408,1.2824224113140564e+51,-2.252553623042728,-2.9516493590988876e-08
220.09914051669244,-2.2525607183781586,3.788348087262898e+51,-2.252553994788456,-3.054800526248738e-08
218.1547866912102,-2.252561196978848,1.0918515221945667e+52,-2.2525543895275755,-3.120468441564427e-08
216.1920117649456,-2.2525616438724434,3.240549786078396e+52,-2.252554750439766,-3.18856955966677e-08
214.27775282268152,-2.25256204662639,9.544058222153033e+52,-2.2525551183460886,-3.2333176030640615e-08
212.74335964056135,-2.2525623471117244,2.3006624184581772e+53,-2.2525554581821563,-3.2381408189503526e-08
211.24819271549396,-2.2525626218163586,5.489639851755508e+53,-2.252555786404534,-3.2357255873725286e-08
209.61911453465385,-2.2525629017588678,1.4361374932026893e+54,-2.252556175130073,-3.208976819597209e-08
207.83414471618397,-2.2525631865076714,4.1911225488661715e+54,-2.2525565396802536,-3.1981402415261545e-08
206.11238174052093,-2.2525634405882267,1.1984724480307282e+55,-2.252556916392898,-3.16535827385925e-08
204.42831310292732,-2.2525636706838306,3.4069979937032186e+55,-2.2525572922622557,-3.1201263064298394e-08
202.71598172065717,-2.2525638870500977,1.003366207596538e+56,-2.2525576352788925,-3.084005095258302e-08
201.29476861808465,-2.2525640538891767,2.493781047871525e+56,-2.252557974978849,-3.0199047741223275e-08
199.94605272616494,-2.252564202120897,5.988050336726113e+56,-2.252558284991877,-2.9593627578125325e-08
198.2312801234871,-2.2525643771577535,1.855393114590909e+57,-2.2525585346948627,-2.9472961518360694e-08
196.5497779297178,-2.2525645350188923,5.73296621373483e+57,-2.2525587874851714,-2.9242127777991747e-08
195.03107519801975,-2.2525646665802683,1.6149230295162026e+58,-2.2525591436690906,-2.8318108650720737e-08
193.57463203055752,-2.2525647835252243,4.42706143429272e+58,-2.2525595010454906,-2.7289111585670783e-08
192.27016143743336,-2.2525648810252408,1.1066561957737368e+59,-2.252559822525677,-2.6309332274194426e-08
190.87332898120007,-2.2525649782678197,2.9930408248153143e+59,-2.252560171156442,-2.518482494911808e-08
189.46362979424006,-2.2525650693062067,8.291865225243252e+59,-2.2525605144563077,-2.404076130060748e-08
188.10716900972912,-2.252565150556035,2.242544707130152e+60,-2.2525608543684954,-2.2839042031813635e-08
186.7440956780262,-2.2525652262932185,6.183855368255971e+60,-2.2525611896372153,-2.161597660467161e-08
185.55932914776346,-2.252565287574768,1.5115049132158636e+61,-2.252561477092825,-2.0535113814068775e-08
184.40494953681514,-2.252565343439913,3.650915171501833e+61,-2.2525617529874458,-1.947047775212956e-08
183.02277089410347,-2.252565405612451,1.0649422196049325e+62,-2.2525620500737524,-1.8333995721214934e-08
181.75661263257504,-2.2525654583028185,2.880258735551845e+62,-2.2525623701163067,-1.6990779411634304e-08
180.6567833120506,-2.252565500953753,6.913351540224153e+62,-2.252562631513436,-1.5883379878153152e-08
179.57018431058268,-2.2525655404009486,1.6593797526252213e+63,-2.2525628900128956,-1.4759622056426714e-08
178.27678592894188,-2.2525655840605046,4.771060096769533e+63,-2.252563183171442,-1.3467199614128586e-08
177.00603438146004,-2.252565623666107,1.3670394106201988e+64,-2.2525634745567746,-1.2141446701420507e-08
175.8583872548556,-2.2525656568009587,3.583751579666548e+64,-2.252563770196454,-1.0727975697203695e-08
174.6708589809981,-2.2525656886161878,9.845315958708791e+64,-2.2525640677111487,-9.279767950620333e-09
173.58954576312297,-2.2525657155223806,2.500860469139768e+65,-2.2525643437341216,-7.902481989657312e-09
172.36426556282984,-2.2525657437791207,7.294414454730902e+65,-2.2525646077811743,-6.590681326365477e-09
171.36821964615635,-2.252565765097611,1.761221171663089e+66,-2.252564848355474,-5.349545786298199e-09
170.38361934191462,-2.252565784801365,4.2524318568002996e+66,-2.2525650862831172,-4.099679595879721e-09
169.22466141602249,-2.2525658063470537,1.2160755508292451e+67,-2.252565354282097,-2.671389340046789e-09
168.02656011846213,-2.2525658268593616,3.658571849103256e+67,-2.252565572550992,-1.5135010161169743e-09
167.20499390863623,-2.2525658399482253,7.857605384081365e+67,-2.252565721429046,-7.088255953905739e-10
166.42446686067495,-2.252565851689781,1.635767032056023e+68,-2.25256584809028,-2.1628437269424138e-11
165.31644486109022,-2.2525658672555022,4.687345770269735e+68,-2.2525661041405667,1.4329189370846285e-09
164.25582252449664,-2.252565881009737,1.3012258755133033e+69,-2.2525663688316904,2.9698913925926216e-09
163.27747287853586,-2.252565892764627,3.3766805913588586e+69,-2.2525666243525717,4.480642258808535e-09
162.14468795446282,-2.252565905329162,1.0333313809384861e+70,-2.252566802548132,5.5334465846850826e-09
161.00837183249257,-2.2525659168767342,3.223809375208826e+70,-2.2525669444039096,6.381824520371608e-09
159.9602887129838,-2.252565926652378,9.340235867197598e+70,-2.2525671786351005,7.826834600366272e-09
159.02880599920454,-2.252565934681426,2.432549962157323e+71,-2.252567424161182,9.366100352824141e-09
158.10810892148825,-2.2525659420461177,6.335278275482676e+71,-2.2525676668888543,1.0909261696979005e-08
157.23560387344668,-2.25256594853108,1.585634299211918e+72,-2.252567891511621,1.2357128366849315e-08
156.45025862916296,-2.252565953979867,3.652897573760691e+72,-2.2525680660104754,1.3499693941903226e-08
155.39906309255406,-2.252565960732385,1.1310750130048561e+73,-2.2525682083988605,1.4463835436826377e-08
154.74069544059978,-2.252565964662132,2.3137247253666806e+73,-2.252568305738966,1.512903135827985e-08
154.08788276879696,-2.252565968344641,4.732950555616363e+73,-2.2525684022738166,1.5795720804277743e-08
153.40325935543714,-2.2525659719874587,1.0091149977201408e+74,-2.2525685223056384,1.662492824771904e-08
152.78995811609988,-2.2525659750687663,1.9998443061973853e+74,-2.2525686002273035,1.7181486071371674e-08
152.09254511397194,-2.252565978373477,4.3823219483332494e+74,-2.252568735224906,1.8126144360686077e-08
151.40267821357455,-2.2525659814436216,9.58989660669858e+74,-2.2525688681581473,1.906646936303522e-08
150.7441128611576,-2.25256598419898,2.0388982115515727e+75,-2.2525689824477007,1.988965714113859e-08
150.0892283853561,-2.252565986777171,4.3450717768334915e+75,-2.2525690971477075,2.072347609582856e-08
149.4759183941875,-2.2525659890522354,8.87866968053095e+75,-2.2525691870565683,2.13947796224366e-08
148.91348883762035,-2.252565991025339,1.7186933831318344e+76,-2.2525692493606573,2.1880726480048053e-08
148.27970770190436,-2.2525659931247954,3.639557955859877e+76,-2.2525693578759993,2.2691919589205958e-08
147.67311844076443,-2.2525659950166497,7.508232050922116e+76,-2.2525694508123313,2.3401657106628087e-08
147.1086476421037,-2.2525659966786016,1.4808780376370474e+77,-2.2525695200509066,2.3950817042362644e-08
146.38444503855175,-2.2525659986784956,3.5670444347007777e+77,-2.2525697012370585,2.5293387981775287e-08
145.69751764998327,-2.252566000444815,8.278540209906745e+77,-2.2525698598752437,2.648933551392637e-08
144.90208477883107,-2.252566002340445,2.2166034569208163e+78,-2.2525700745596278,2.810324771354879e-08
144.08093036604274,-2.2525660041388464,6.197372678928609e+78,-2.252570283492853,2.9701043683136323e-08
143.27759858753936,-2.252566005752274,1.7139128199789746e+79,-2.2525704924009218,3.1314376371094894e-08
142.39587619434405,-2.252566007368263,5.304124158306677e+79,-2.2525706090854345,3.2316365433468075e-08
141.64821119250465,-2.252566008619559,1.3977618714077546e+80,-2.252570812887072,3.391689504765023e-08
140.90835657386944,-2.252566009757548,3.683432347836294e+80,-2.252571014565958,3.551818026705552e-08
140.1537741333811,-2.2525660108218073,1.0000587576368508e+81,-2.2525712165995855,3.714332924940787e-08
139.39980925962135,-2.2525660117940567,2.742417469398609e+81,-2.252571415914659,3.8767058798920395e-08
138.64548378385774,-2.2525660126814397,7.607104139233273e+81,-2.252571611468528,4.038203723170841e-08
137.88424037356552,-2.25256601349605,2.1541861923642796e+82,-2.252571799076993,4.195969697148603e-08
137.2160129643667,-2.2525660141482984,5.423056698706283e+82,-2.2525719777533926,4.346143693698027e-08
136.56066983633573,-2.2525660147344926,1.3529607636315196e+83,-2.2525721512422927,4.4936128443713995e-08
135.96397896121942,-2.252566015224748,3.1341503229194673e+83,-2.252572287629119,4.613283914557669e-08
135.41119806313256,-2.252566015643958,6.870287044811832e+83,-2.2525723931737285,4.709750642287139e-08
134.90722709514327,-2.2525660159983047,1.4130780445900112e+84,-2.252572465375836,4.780601951434763e-08
134.28676057411676,-2.252566016399958,3.459271054865967e+84,-2.252572625799244,4.921854736712501e-08
133.53670247165493,-2.252566016837452,1.0323674733612653e+85,-2.252572767749001,5.0554727082052314e-08
132.84973123724498,-2.252566017194823,2.840868399056432e+85,-2.2525729493893323,5.2180719106694595e-08
132.21986353797365,-2.252566017488456,7.253372305880645e+85,-2.2525731208387065,5.372377538893781e-08
131.48850123599237,-2.2525660177912545,2.1782939871284673e+86,-2.252573251609872,5.501483817557478e-08
130.77642147858654,-2.2525660180491682,6.430349059560831e+86,-2.2525733968460764,5.642299142862782e-08
130.04445735972917,-2.252566018278995,1.9808171613522639e+87,-2.2525734938333635,5.748460580476859e-08
129.36494068489625,-2.252566018462462,5.693715071383827e+87,-2.2525736536603125,5.902061107117248e-08
128.75201188862175,-2.252566018604892,1.4899278271490929e+88,-2.252573823258268,6.061771976636446e-08
128.16628464265713,-2.252566018721842,3.768147539974257e+88,-2.2525739825335633,6.21365575462692e-08
127.48143563915217,-2.2525660188363346,1.1271373943322123e+89,-2.252574108640807,6.345868660776598e-08
126.90124701402866,-2.252566018915634,2.8782340313718275e+89,-2.2525742679648606,6.50036892536849e-08
126.39893293357527,-2.252566018971981,6.525958480370115e+89,-2.2525743756623955,6.611361520524499e-08
125.900579801046,-2.2525660190172,1.4796619602194477e+90,-2.252574482510892,6.722362760740037e-08
125.31034297277805,-2.2525660190577277,3.934491549658101e+90,-2.2525746459178637,6.884395917664675e-08
124.654234893592,-2.2525660190871726,1.1795943271844235e+91,-2.2525747635642364,7.014985949933306e-08
124.12670553611304,-2.2525660190995938,2.8759835037353528e+91,-2.252574900461052,7.155077080237523e-08
123.60362230902165,-2.2525660191026193,7.011970915056623e+91,-2.252575036204104,7.295175753065621e-08
122.94714846934846,-2.252566019094106,2.1689637957078152e+92,-2.2525751135610546,7.397053987534295e-08
122.32224823668645,-2.2525660190739947,6.426433079159045e+92,-2.252575237060423,7.535821619753879e-08
121.7286559596326,-2.2525660190447367,1.821968297512607e+93,-2.252575384725754,7.693899964276592e-08
121.1395314951721,-2.252566019006527,5.1771473090986375e+93,-2.252575530128039,7.85137716380415e-08
120.66155555276414,-2.2525660189691736,1.2170948069497765e+94,-2.252575644724063,7.977482840385755e-08
120.27902742706907,-2.252566018935396,2.4240936000750747e+94,-2.2525756856469044,8.036905281771465e-08
119.89891706129254,-2.252566018898554,4.828078920645599e+94,-2.2525757263109827,8.096330364350803e-08
119.4450978889828,-2.2525660188504615,1.1054006688339364e+95,-2.2525758270942293,8.211507999227791e-08
119.00830345543844,-2.2525660188001324,2.46808612775797e+95,-2.2525759156287553,8.316082437518337e-08
118.6704706262984,-2.2525660187586003,4.612384171695544e+95,-2.2525759344050136,8.355613962725659e-08
118.3345504023586,-2.252566018715136,8.619669916617581e+95,-2.252575953074852,8.39514721813021e-08
117.95350395626336,-2.252566018663303,1.759585611082548e+96,-2.252576001622352,8.463469684165069e-08
117.59611629071111,-2.252566018612335,3.4507407422246742e+96,-2.2525760350339183,8.517646584950246e-08
117.25754376311761,-2.2525660185620233,6.556309350156056e+96,-2.2525760580364422,8.561900664738402e-08
116.68580126812365,-2.2525660184727885,1.9545683568732963e+97,-2.252576166236672,8.69665698236847e-08
116.21448000309779,-2.252566018395332,4.848769702619986e+97,-2.2525762950077457,8.84279860238639e-08
115.74695097417437,-2.2525660183152056,1.2028521563660112e+98,-2.2525764227424148,8.988942794218637e-08
115.20747705776644,-2.252566018218872,3.463308108023139e+98,-2.2525765506520377,9.14214375195538e-08
114.68813132927788,-2.2525660181223754,9.676460262709541e+98,-2.2525766879753886,9.303362858436827e-08
114.15981302788359,-2.252566018020619,2.778538809174705e+99,-2.252576814764827,9.457569981628321e-08
113.6368754333427,-2.252566017916494,7.969766706142045e+99,-2.2525769408781278,9.612162946401702e-08
113.08529276409072,-2.252566017803174,2.4475194511744273e+100,-2.252577011685787,9.721761640656893e-08
112.55464171018313,-2.2525660176909073,7.278204307096664e+100,-2.2525771136098123,9.85825083393275e-08
112.01169280125364,-2.252566017572903,2.243524477172928e+101,-2.2525771783873427,9.963972653775492e-08
111.49399009826294,-2.252566017457541,6.630415530874121e+101,-2.2525772832634163,1.0104406403757349e-07
111.02825794488729,-2.2525660173514757,1.77279852619262e+102,-2.2525774167185544,1.0267086316334232e-07
110.60594725726068,-2.2525660172535003,4.355779323890505e+102,-2.252577531339356,1.0410006099479773e-07
110.18683702556841,-2.2525660171546305,1.070218258723061e+103,-2.252577645091138,1.0552927029517136e-07
109.79087809687432,-2.2525660170597654,2.5179716862745976e+103,-2.2525777420766944,1.0679409011170389e-07
109.29527086118854,-2.2525660169391095,7.411994094621558e+103,-2.252577845078525,1.0822187750916605e-07
108.78188313448588,-2.252566016811931,2.2916263978727575e+104,-2.2525779008958553,1.0924690382316564e-07
108.38861955619741,-2.2525660167130175,5.480190806900334e+104,-2.252578001929059,1.1057633255662071e-07
107.99818915462846,-2.2525660166135872,1.3105317388017626e+105,-2.2525781022340343,1.119057693622418e-07
107.49842734648392,-2.252566016484587,4.0377819958249996e+105,-2.252578160396175,1.1296827207697793e-07
107.01687846657397,-2.2525660163584678,1.2060017925725521e+106,-2.2525782487210884,1.1430311550735261e-07
106.52625746667796,-2.2525660162281893,3.714689968444596e+106,-2.2525783060095734,1.153685642994362e-07
106.07658708473129,-2.252566016107221,1.0512107252292197e+107,-2.25257842229108,1.1695496810227474e-07
105.73010324831729,-2.2525660160130085,2.3572717656019017e+107,-2.2525784942264147,1.1801949513661469e-07
105.3858755213701,-2.2525660159185663,5.286028807881809e+107,-2.2525785656930393,1.1908402725575628e-07
105.0013972583262,-2.2525660158120986,1.310928412391236e+108,-2.252578673184417,1.2054479891461758e-07
104.65484270161897,-2.252566015715255,2.989535821970134e+108,-2.2525787501622165,1.2168043668727479e-07
104.29193900884165,-2.2525660156129605,7.129676453018846e+108,-2.252578843448971,1.2299930495320497e-07
103.87682261006613,-2.2525660154948586,1.941235545124138e+109,-2.2525789619884575,1.2463313060269324e-07
103.4649977110632,-2.252566015376552,5.285506945914386e+109,-2.2525790795875635,1.2626696274756451e-07
103.01463811061507,-2.252566015245897,1.595062845400329e+110,-2.2525791519845804,1.2752302900314003e-07
102.57726748808228,-2.2525660151177282,4.706158811863892e+110,-2.2525792411773446,1.289375310951509e-07
102.1832266588613,-2.2525660150011766,1.257332745338592e+111,-2.252579356438814,1.3056387113176327e-07
101.80838799888869,-2.2525660148893665,3.2247955795476357e+111,-2.252579465962175,1.3212145946781867e-07
