temperature,internal energy,partition function
4000.0,-0.5476644282295973,1.8955000955501342
3984.4590555887626,-0.5069890958537169,1.9064359460300104
3969.0384042869905,-0.4676605422352829,1.916577132253354
3953.7366548042705,-0.42962437233257433,1.925939014373438
3938.552437223043,-0.3928292606622982,1.9345373158381853
3923.4844025897582,-0.3572267245700773,1.9423880753054559
3908.5312225153916,-0.3227709179224788,1.9495076009219023
3893.691588785047,-0.28941844306946296,1.9559124269219295
3878.964212976433,-0.25712817918356834,1.9616192724988206
3864.347826086956,-0.22586112530533284,1.9666450028962372
3849.8411781692175,-0.19558025661827386,1.9710065926650189
3835.4430379746836,-0.16625039264555963,1.9747210910274748
3821.152192605331,-0.13783807620776395,1.9778055892890873
3806.9674471730436,-0.1103114621098814,1.9802771902357568
3792.887624466572,-0.08364021463861335,1.9821529794533115
3778.9115646258506,-0.05779541304998261,1.9834499985049965
3765.038124823496,-0.032749464314475486,1.9841852199019718
3751.2661789532917,-0.008476022463693215,1.9843755238014897
3737.594617325484,0.015050086049718803,1.9840376763673366
3724.0223463687153,0.03785293150712878,1.9831883097272853
3710.5482883384357,0.05995554506911633,1.9818439034627056
3697.1713810316137,0.08137997833882153,1.9800207675660721
3683.890577507599,0.10214735872954187,1.9777350268028857
3670.704845814978,0.12227794098538222,1.9750026064154513
3657.6131687242805,0.14179115517048113,1.9718392191070389
3644.6145434663745,0.16070565141262838,1.9682603532461331
3631.707981476437,0.17903934166052257,1.9642812622317813
3618.8925081433226,0.19680943869010933,1.959916954962426
3606.1671625642416,0.2140324925740972,1.9551821873520743
3593.5309973045823,0.23072442480956973,1.9500914548391632
3580.983078162772,0.24690056028137647,1.9446589858350583
3568.5224839400425,0.26257565722344395,1.9388987360607204
3556.148306214991,0.27776393532615695,1.9328243837217118
3543.8596491228072,0.29247910212530526,1.9264493254733641
3531.655629139073,0.3067343777966723,1.9197866731295967
3519.535374868004,0.32054251846999876,1.9128492510705386
3507.4980268350437,0.33391583816667003,1.9056495943057703
3495.542737283692,0.3468662294569971,1.898199947151665
3483.6686699764828,0.3594051829252186,1.8905122624829391
3471.875,0.3715438055233498,1.8825982015201557
3460.160913573839,0.3832928378886063,1.8744691341165194
3448.5256078634247,0.39466267069331434,1.8661361395088756
3436.968290796597,0.4056633600909174,1.857610007499375
3425.488180883864,0.4163046423168326,1.8489012400357743
3414.084507042254,0.42659594749849666,1.8400200531598232
3402.756508422665,0.4365464127248776,1.8309763792946332
3391.503434240651,0.44616489442203616,1.8217798698433252
3380.3245436105476,0.45545998007790667,1.812439898072617
3369.219105382866,0.46443999935636715,1.8029655622563467
3358.1863979848868,0.47311303463779353,1.7933656890552019
3347.2257092643736,0.48148693102067636,1.7836488371101744
3336.336336336336,0.4895693058164476,1.773823300828467
3325.5175854327767,0.49736755756745604,1.7638971143417277
3314.768771755346,0.504888874615965,1.7538780556176188
3304.089219330855,0.5121402432501635,1.7437736507068
3293.478260869565,0.5191284554514469,1.733591178108441
3282.9352376262,0.5258601162655929,1.7233376732383778
3272.459499263623,0.5323416508189875,1.713019932984988
3262.0504037191095,0.5385793109996844,1.7026445203387626
3251.7073170731705,0.5445791818217802,1.6922177690824531
3241.4296134208603,0.5503471874904495,1.6817457885294889
3231.2166747455162,0.5558890971838503,1.6712344682991833
3221.0678907948777,0.561210530567129,1.6606894831180055
3210.9826589595373,0.5663169630527934,1.650116297636925
3200.960384153661,0.5712137308208544,1.6395201712555432
3191.0004786979416,0.5759060356113342,1.6289061629443797
3181.102362204724,0.580398949300959,1.6182791360573257
3171.2654614652715,0.5846974182751867,1.6076437631268685
3161.4892103391035,0.5888062676060289,1.5970045306352678
3151.77304964539,0.5927302050455437,1.5863657437554037
3142.116427056328,0.5964738248442928,1.575731531055534
3132.5187969924814,0.6000416114035297,1.565105849162677
3122.9796205200278,0.6034379427693897,1.5544924873798107
3113.498365249883,0.6066670939768889,1.5438950722524951
3104.0745052386496,0.6097332402511073,1.5333170720809552
3094.707520891365,0.6126404600725257,1.5227618013740372
3085.3968988660035,0.6153927381131026,1.5122324252418187
3076.142131979695,0.617993968049332,1.5017319637240045
3066.942719116632,0.6204479552581783,1.4912632960515524
3057.798165137615,0.6227584194014799,1.4808291648392886
3048.707980791219,0.6249289969041181,1.4704321802075508
3039.6716826265383,0.6269632433309716,1.4600748238311687
3030.6887929074787,0.6288646356674183,1.4497594529143394
3021.758839528559,0.6306365745079063,1.4394883040901933
3012.8813559322034,0.6322823861568769,1.4292634972440634
3004.0558810274897,0.633805324646126,1.4190870392596753
2995.281959110312,0.635208573672465,1.4089608276876633
2986.5591397849466,0.6364952484593667,1.3988866543360032
2977.886977886978,0.6376683975460964,1.3888662087821082
2969.2650334075724,0.6387310045076569,1.3789010818064864
2960.692871419054,0.6396859896087143,1.3689927687480141
2952.170062001772,0.6405362113945268,1.3591426727809868
2943.6961801722236,0.6412844682217433,1.3493521081142497
2935.270805812417,0.6419334997318147,1.3396223031128112
2926.893523600439,0.6424859882696193,1.3299544033424433
2918.563922942207,0.6429445602497987,1.320349474537871
2910.2815979043876,0.6433117874731643,1.3108085054952332
2902.0461471484546,0.6435901883954424,1.301332410889577
2893.857173865856,0.643782229350511,1.2919220340182163
2885.714285714286,0.643890325730191,1.282578149470849
2877.617094755018,0.6439168431225497,1.273301465727384
2869.5652173913045,0.6438640984105972,1.2640926276844793
2861.558274307791,0.6437343608331607,1.2549522191118396
2853.595890410959,0.64352985300965,1.245880765039359
2845.677694770545,0.6432527519303435,1.2368787340762304
