T(K),partition function,internal energy,free energy,chemical entropy,q variance 1,q variance 2,q avg 1,q avg 2,q square avg 1,q square avg 2
1223.939393939394,48.63618013958846,-0.3253120448645756,-0.40968789906968656,6.893793485438627e-05,0.7166115263075792,0.622253111188849,-2.4692382312811536,-1.3465666021246343e-16,6.813748969128059,0.622253111188849
1204.0404040404042,51.18946103996594,-0.3277297878875268,-0.40833591722544915,6.694636580918045e-05,0.7071395367265856,0.6183166282415803,-2.470282960938391,-1.3022759606129775e-16,6.809437443829131,0.6183166282415803
1184.141414141414,53.990480280702506,-0.3301087512452021,-0.40702357368427816,6.49540853149239e-05,0.697918345867877,0.6144519042854347,-2.4712718557294773,-1.256649242933849e-16,6.805102930788491,0.6144519042854347
1164.2424242424242,57.07111251691526,-0.3324481637523478,-0.4057508763828417,6.2961726101153e-05,0.6889455234278916,0.610660884794222,-2.4722061481025746,-1.209729132407736e-16,6.80074876214406,0.610660884794222
1144.3434343434342,60.46835988290407,-0.33474723762969344,-0.4045178202049798,6.096996800205975e-05,0.6802184112318965,0.6069455487523753,-2.4730871577394895,-1.161566435008187e-16,6.796378501007883,0.6069455487523753
1124.4444444444443,64.22534138087707,-0.33700516759676125,-0.4033243860041073,5.897954206186903e-05,0.6717341424283765,0.6033079064538163,-2.4739162883429984,-1.1122206025704245e-16,6.791995944157174,0.6033079064538163
1104.5454545454545,68.3925053924487,-0.33922112996772374,-0.402170539540341,5.699123500401561e-05,0.6634896634701946,0.5997499967693474,-2.4746950237392884,-1.06176023577738e-16,6.787605123990192,0.5997499967693474
1084.6464646464647,73.02912306456211,-0.34139428177178394,-0.40105623032490656,5.500589408417899e-05,0.6554817589276807,0.5962738838033694,-2.4754249232713748,-1.0102635562899614e-16,6.783210309680772,0.5962738838033694
1064.7474747474748,78.20513725028496,-0.3435237599247219,-0.39998139036400476,5.302443234502422e-05,0.6477070791435064,0.5928816528511845,-2.4761076164660896,-9.578188358948434e-17,6.7788160074648856,0.5928816528511845
1044.8484848484848,84.00346417635305,-0.3456086804842478,-0.3989459327939944,5.1047834287170436e-05,0.640162170699667,0.5895754055578227,-2.4767447969648617,-9.045247689889908e-17,6.774426959992181,0.5895754055578227
1024.949494949495,90.52287509583722,-0.34764813802869676,-0.3979497503994998,4.9077161966192e-05,0.6328435096173752,0.5863572541684711,-2.4773382157183392,-8.504907731322807e-17,6.7700481446759,0.5863572541684711
1005.050505050505,97.88162571872996,-0.34964120520641023,-0.39699271400592223,4.711356151911244e-05,0.6257475371553065,0.5832293147490245,-2.4778896734557248,-7.958372008135781e-17,6.765684770973825,0.5832293147490245
985.1515151515151,106.22205623265644,-0.35158693251204737,-0.3960746707378391,4.5158270115383786e-05,0.6188706980046748,0.5801936992435011,-2.4784010124529905,-7.406954440377857e-17,6.761342276532683,0.5801936992435011
965.2525252525252,115.71645999218134,-0.3534843483559837,-0.3951954421349839,4.321262331646111e-05,0.6122094806054879,0.5772525062230118,-2.478874107638627,-6.852079119096221e-17,6.757026322126688,0.5772525062230118
945.3535353535353,126.5746227652594,-0.35533245950401476,-0.3943548221179472,4.127806281418219e-05,0.6057604592223322,0.5744078101693897,-2.4793108570921905,-6.295278601362388e-17,6.752742785317544,0.5744078101693897
925.4545454545455,139.05357883899381,-0.35713025197674464,-0.39355257479649713,3.9356144500714875e-05,0.5995203373215254,0.5716616491255929,-2.4797131720092547,-5.738190503823609e-17,6.748497752757725,0.5716616491255929
905.5555555555554,153.4703330051565,-0.3588766925112882,-0.3927884321145676,3.7448546801167467e-05,0.5934859916855455,0.5690160105357011,-2.4800829662259454,-5.182552167925715e-17,6.744297511049629,0.5690160105357011
885.6565656565656,170.2185847190088,-0.36057073070211054,-0.39206209132759123,3.555707917338719e-05,0.5876545165824512,0.5664728150902636,-2.4804221454173314,-4.630193168675514e-17,6.740148536059168,0.5664728150902636
